F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-ReportGuiPackage,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-AbstractThreadGroup,F3-GenericController,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-double,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Date,F7--,F7-++,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-Object,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-TransferSupport,F2-NA,F2-Integer,F2-JTextComponent,F2-RespTimeGraphChart,F2-InputStream,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.io.OutputStreamWriter,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-getTopValue,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-compareToIgnoreCase,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-getSelectedFile,F1-getDropLocation,F1-valueOf,F1-exit,F1-getKey,F1-length,F1-setText,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-long,F4-PreparedStatement,F4-DropLocation,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-void,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsText.java,1308,True,0,3,6239,1,4,696,1,99,0.531914893617,20,20,1.0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,STYLE,0.192182410423,RI_REDUNDANT_INTERFACES,20,3,0,0.136929460581,0.00138312586445,0.0,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,-0.030303030303,-1.0,2,3176,1308,7655,3,0.0,0,2,1,5,0.00482993197279,34,0,0,34,0,34,0,0.0261340962441,0,9812,0,6040,740,0,16592,3772,0.0945033269855,372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4850,14044,34,4512,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsXML.java,1308,True,0,6,6239,4,9,696,1,99,0.2,147,53,0.360544217687,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,STYLE,0.192182410423,RI_REDUNDANT_INTERFACES,20,3,0,0.136929460581,0.00138312586445,0.0,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,-0.030303030303,1.0,6,3176,1308,7655,3,0.0,0,2,1,5,0.00482993197279,172,1,0,173,0,171,0,0.171110313859,0,9812,0,6040,740,0,16592,3772,0.0945033269855,372,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4850,14044,34,4512,open
7205,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RequestPanel.java,993,True,35,4,6239,1,0,696,7,99,0.6,63,42,0.666666666667,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,STYLE,0.0814332247557,REC_CATCH_EXCEPTION,20,3,1,0.136929460581,0.00138312586445,0.00138312586445,-1.0,0.4,0.0109090909091,0.488664987406,0.393477898753,-0.2,0.198697068404,0.232899022801,0.393477898753,-0.030303030303,-1.0,2,2726,993,7205,3,0.0,0,2,1,5,0.00482993197279,92,4,0,96,0,88,0,0.391013871889,0,9812,0,6040,740,0,16592,3772,0.0945033269855,593,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5071,14044,34,4512,open
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,76,33,6239,1,16,696,10,99,0.819070904645,253,90,0.355731225296,0.605263157895,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,PERFORMANCE,0.00162866449511,BX_BOXING_IMMEDIATELY_UNBOXED_TO_PERFORM_COERCION,18,2,3,0.136929460581,0.0124481327801,0.00414937759336,1.0,1.0,0.0,0.734693877551,0.149275321701,1.0,0.0390879478827,0.0407166123779,0.149275321701,-0.030303030303,-0.111111111111,1,176,141,4655,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4596,14044,34,4512,close
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,76,33,6239,1,16,696,10,99,0.819070904645,253,90,0.355731225296,0.605263157895,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,PERFORMANCE,0.00162866449511,DM_FP_NUMBER_CTOR,20,3,3,0.136929460581,0.0124481327801,0.00414937759336,1.0,1.0,0.0,0.734693877551,0.149275321701,1.0,0.0390879478827,0.0407166123779,0.149275321701,-0.030303030303,-0.111111111111,1,176,141,4655,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4596,14044,34,4512,close
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,3,33,6239,1,8,696,1,99,0.440097799511,253,90,0.355731225296,0.666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,MALICIOUS_CODE,0.0162866449511,EI_EXPOSE_REP,18,2,1,0.136929460581,0.0124481327801,0.00138312586445,-1.0,0.3,0.035,0.324324324324,0.190422323855,-0.4,0.00325732899023,0.0162866449511,0.190422323855,-0.030303030303,-0.111111111111,7,933,318,5412,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4596,14044,34,4512,open
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,3,33,6239,1,8,696,1,99,0.457212713936,253,90,0.355731225296,0.666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,MALICIOUS_CODE,0.0309446254072,EI_EXPOSE_REP2,18,2,1,0.136929460581,0.0124481327801,0.00138312586445,-1.0,0.105263157895,0.0156971375808,0.324324324324,0.190422323855,-0.789473684211,0.00325732899023,0.0162866449511,0.190422323855,-0.030303030303,-0.111111111111,7,933,318,5412,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4596,14044,34,4512,open
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,3,33,6239,1,8,696,1,99,0.293398533007,253,90,0.355731225296,0.666666666667,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,MALICIOUS_CODE,0.0309446254072,EI_EXPOSE_REP2,18,2,1,0.136929460581,0.0124481327801,0.00138312586445,-1.0,0.105263157895,0.0156971375808,0.324324324324,0.190422323855,-0.789473684211,0.00325732899023,0.0162866449511,0.190422323855,-0.030303030303,-0.111111111111,7,933,318,5412,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4596,14044,34,4512,open
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,3,33,6239,1,8,696,1,99,0.352078239609,253,90,0.355731225296,0.666666666667,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,MALICIOUS_CODE,0.0309446254072,EI_EXPOSE_REP2,18,2,1,0.136929460581,0.0124481327801,0.00138312586445,-1.0,0.105263157895,0.0156971375808,0.324324324324,0.190422323855,-0.789473684211,0.00325732899023,0.0162866449511,0.190422323855,-0.030303030303,-0.111111111111,7,933,318,5412,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4596,14044,34,4512,open
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,3,33,6239,1,8,696,1,99,0.332518337408,253,90,0.355731225296,0.666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,MALICIOUS_CODE,0.0309446254072,EI_EXPOSE_REP2,18,2,1,0.136929460581,0.0124481327801,0.00138312586445,-1.0,0.105263157895,0.0156971375808,0.324324324324,0.190422323855,-0.789473684211,0.00325732899023,0.0162866449511,0.190422323855,-0.030303030303,-0.111111111111,7,933,318,5412,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4596,14044,34,4512,open
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,76,33,6239,1,0,696,10,99,0.794621026895,253,90,0.355731225296,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,STYLE,0.00162866449511,ICAST_IDIV_CAST_TO_DOUBLE,17,2,3,0.136929460581,0.0124481327801,0.00414937759336,1.0,1.0,0.0,0.488664987406,0.393477898753,1.0,0.198697068404,0.232899022801,0.393477898753,-0.030303030303,-0.111111111111,1,176,141,4655,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4596,14044,34,4512,close
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphChart.java,318,True,12,33,6239,1,0,696,2,99,0.909535452323,253,90,0.355731225296,1.0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,9,PERFORMANCE,0.00162866449511,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.136929460581,0.0124481327801,0.00138312586445,1.0,1.0,0.0,0.734693877551,0.149275321701,1.0,0.0390879478827,0.0407166123779,0.149275321701,-0.030303030303,-0.111111111111,1,176,141,4655,3,0.0,0,2,1,5,0.00482993197279,5,6,0,11,0,-1,0,0.121262254902,0,9812,0,6040,740,0,16592,3772,0.0945033269855,118,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4596,14044,34,4512,close
5412,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RespTimeGraphVisualizer.java,318,True,0,24,6239,3,9,696,1,99,0.0959079283887,589,82,0.13921901528,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,6,STYLE,0.192182410423,RI_REDUNDANT_INTERFACES,20,3,0,0.136929460581,0.00829875518672,0.0,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,-0.030303030303,-0.666666666667,21,933,318,5412,3,0.133333333333,0,2,1,5,0.00482993197279,95,73,53,221,1,22,1,0.196338698967,2,9812,0,6040,740,0,16592,3772,0.0945033269855,59,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4537,14044,34,4512,open
