F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ReportPage,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-ReportGuiPackage,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Date,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-ReportGuiPackage,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-Statement,F2-File,F2-Throwable,F6-java.util.Random,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.jmeter.protocol.jms.sampler.CollectionProperty,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-getSelectedFile,F1-printStackTrace,F1-valueOf,F1-setSelected,F1-exit,F1-getKey,F1-setText,F1-length,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-random,F9-keyStore,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-long,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-JTextField,F4-Object,F4-File,F4-void,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,status
7485,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorHealthVisualizer.java,1772,True,0,15,6525,1,4,719,1,99,0.25641025641,112,50,0.446428571429,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96,1,STYLE,0.187116564417,RI_REDUNDANT_INTERFACES,20,3,0,0.131326949384,0.00136798905609,0.0,0.0,0.844262295082,0.00626111772309,0.429928741093,0.373210604013,0.688524590164,0.176380368098,0.20245398773,0.373210604013,-0.0833333333333,1.0,23,9045,3945,12277,116,0.0,10,76,40,202,0.033277734224,171,36,2,209,0,135,0,0.0667071919432,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1637,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4868,14044,2,3233,close
9655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorModel.java,2766,True,3,17,6525,1,8,719,1,99,0.8984375,67,39,0.582089552239,0.666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,BAD_PRACTICE,0.00766871165644,CN_IDIOM_NO_SUPER_CALL,16,2,1,0.131326949384,0.00547195622435,0.00136798905609,1.0,0.4,0.03,0.5,0.116967120181,-0.2,0.0322085889571,0.0291411042945,0.116967120181,-0.0833333333333,1.0,4,5233,2369,8465,116,0.0,10,76,40,202,0.033277734224,106,26,0,132,0,80,0,0.00286535596181,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4868,14044,2,3233,close
9655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorModel.java,2766,True,3,17,6525,1,8,719,1,99,0.80859375,67,39,0.582089552239,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,BAD_PRACTICE,0.0337423312883,NM_CONFUSING,19,3,0,0.131326949384,0.00547195622435,0.000683994528044,0.5,0.5,0.03125,0.5,0.116967120181,0.0,0.0322085889571,0.0291411042945,0.116967120181,-0.0833333333333,1.0,4,5233,2369,8465,116,0.0,10,76,40,202,0.033277734224,106,26,0,132,0,80,0,0.00286535596181,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4868,14044,2,3233,close
9655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorModel.java,2766,True,3,17,6525,1,8,719,1,99,0.83984375,67,39,0.582089552239,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,BAD_PRACTICE,0.0337423312883,NM_CONFUSING,19,3,0,0.131326949384,0.00547195622435,0.000683994528044,0.5,0.5,0.03125,0.5,0.116967120181,0.0,0.0322085889571,0.0291411042945,0.116967120181,-0.0833333333333,1.0,4,5233,2369,8465,116,0.0,10,76,40,202,0.033277734224,106,26,0,132,0,80,0,0.00286535596181,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4868,14044,2,3233,close
9655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorModel.java,2766,True,3,17,6525,1,8,719,1,99,0.87109375,67,39,0.582089552239,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,BAD_PRACTICE,0.0337423312883,NM_CONFUSING,19,3,0,0.131326949384,0.00547195622435,0.000683994528044,0.5,0.5,0.03125,0.5,0.116967120181,0.0,0.0322085889571,0.0291411042945,0.116967120181,-0.0833333333333,1.0,4,5233,2369,8465,116,0.0,10,76,40,202,0.033277734224,106,26,0,132,0,80,0,0.00286535596181,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4868,14044,2,3233,close
12277,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/MonitorStats.java,3945,True,0,21,6525,1,4,719,1,99,0.318681318681,88,60,0.681818181818,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,STYLE,0.187116564417,RI_REDUNDANT_INTERFACES,20,3,0,0.131326949384,0.00136798905609,0.0,0.0,0.844262295082,0.00626111772309,0.429928741093,0.373210604013,0.688524590164,0.176380368098,0.20245398773,0.373210604013,-0.0833333333333,1.0,13,9045,3945,12277,116,0.0358056265985,10,76,40,202,0.033277734224,129,25,0,154,0,104,14,0.0237336274675,14,11228,0,6311,667,14,18206,4917,0.0895116219764,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3233,14044,2,3233,close
4850,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/PropertyControlGui.java,764,True,13,12,6525,2,8,719,1,99,0.887596899225,165,58,0.351515151515,0.153846153846,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,STYLE,0.00460122699387,DLS_DEAD_LOCAL_STORE,20,3,1,0.131326949384,0.00273597811218,0.00136798905609,1.0,0.333333333333,0.010582010582,0.429928741093,0.373210604013,-0.333333333333,0.176380368098,0.20245398773,0.373210604013,-0.0833333333333,1.0,11,5236,2369,8468,116,0.0,10,76,40,202,0.033277734224,26,33,0,59,0,-7,0,0.0863443552352,0,11228,0,6311,667,0,18206,4917,0.0895116219764,398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3629,14044,2,3233,close
4850,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/PropertyControlGui.java,764,True,0,12,6525,2,13,719,1,99,0.593023255814,165,58,0.351515151515,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,PERFORMANCE,0.0475460122699,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.131326949384,0.00273597811218,0.0,0.0,0.741935483871,0.0239334027055,0.744680851064,0.131212903299,0.483870967742,0.0383435582822,0.0383435582822,0.131212903299,-0.0833333333333,1.0,7,4629,1965,7861,116,0.0,10,76,40,202,0.033277734224,26,33,0,59,0,-7,0,0.0863443552352,0,11228,0,6311,667,0,18206,4917,0.0895116219764,398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3629,14044,2,3233,open
4641,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsCssJQuery.java,681,True,6,16,6525,1,0,719,2,99,0.539007092199,177,63,0.35593220339,1.0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,STYLE,0.0981595092025,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.131326949384,0.00136798905609,0.00136798905609,-1.0,0.109375,0.004638671875,0.429928741093,0.373210604013,-0.765625,0.176380368098,0.20245398773,0.373210604013,-0.0833333333333,-1.0,2,1409,681,4641,116,0.0,10,76,40,202,0.033277734224,195,0,0,195,0,195,0,0.366630474122,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4636,14044,2,3233,open
4872,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsDocument.java,767,True,0,3,6525,1,5,719,1,99,0.48275862069,29,20,0.689655172414,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,STYLE,0.187116564417,RI_REDUNDANT_INTERFACES,20,3,0,0.131326949384,0.00136798905609,0.0,0.0,0.844262295082,0.00626111772309,0.429928741093,0.373210604013,0.688524590164,0.176380368098,0.20245398773,0.373210604013,-0.0833333333333,1.0,1,1640,767,4872,116,0.0,10,76,40,202,0.033277734224,1,2,0,3,0,-1,0,0.09375,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4854,14044,2,3233,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsHTML.java,1857,True,0,4,6525,4,7,719,1,99,0.238993710692,88,46,0.522727272727,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96,1,STYLE,0.187116564417,RI_REDUNDANT_INTERFACES,20,3,0,0.131326949384,0.00136798905609,0.0,0.0,0.844262295082,0.00626111772309,0.429928741093,0.373210604013,0.688524590164,0.176380368098,0.20245398773,0.373210604013,-0.0833333333333,1.0,4,4423,1857,7655,116,0.0,10,76,40,202,0.033277734224,118,1,1,120,0,117,0,0.400663372369,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4587,14044,2,3233,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsHTMLWithEmbedded.java,1857,True,0,2,6525,1,4,719,1,99,0.609756097561,14,21,1.5,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,STYLE,0.187116564417,RI_REDUNDANT_INTERFACES,20,3,0,0.131326949384,0.00136798905609,0.0,0.0,0.844262295082,0.00626111772309,0.429928741093,0.373210604013,0.688524590164,0.176380368098,0.20245398773,0.373210604013,-0.0833333333333,-1.0,0,4423,1857,7655,116,0.0,10,76,40,202,0.033277734224,29,0,0,29,0,29,0,0.141463414634,0,11228,0,6311,667,0,18206,4917,0.0895116219764,4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7655,14044,2,3233,open
7655,org/apache/jmeter/visualizers,org/apache/jmeter/visualizers/RenderAsJSON.java,1857,True,0,4,6525,1,8,719,1,99,0.237288135593,76,23,0.302631578947,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,STYLE,0.187116564417,RI_REDUNDANT_INTERFACES,20,3,0,0.131326949384,0.00136798905609,0.0,0.0,0.844262295082,0.00626111772309,0.429928741093,0.373210604013,0.688524590164,0.176380368098,0.20245398773,0.373210604013,-0.0833333333333,1.0,2,4423,1857,7655,116,0.0,10,76,40,202,0.033277734224,91,0,0,91,0,91,0,0.137527347865,0,11228,0,6311,667,0,18206,4917,0.0895116219764,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4850,14044,2,3233,open
