F72,F54,F53,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-void,F16-Process,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-BufferedReader,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-protected,F13-public,F18-private,F18-public,F14-static-final,F14-static,F1-delete,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-uname,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-out,F9-className,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F9-env,F10-true,F19-abstract,F19-interface,F15-private,F15-protected,F15-public,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-Length,F8-GenerateKey,F8-Get,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-method,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F85,F73,F84,F146,F147,category
5564,org/apache/tools/ant/types/selectors,cass,org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java,3302,True,0,48,3114,4,9,406,1,58,0.885375494071,612,210,0.343137254902,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,CORRECTNESS,0.00569568755085,IJU_NO_TESTS,10,3,0,0.0264635124298,0.0144346431435,0.0,0.0,0.285714285714,0.0170068027211,0.651785714286,0.342328337585,-0.428571428571,0.0,0.0593978844589,0.342328337585,-0.333333333333,-0.333333333333,28,6255,3762,6828,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,1412,73,2,1487,652,0.00302295595352,545,0,1339,0,0.0685985177485,0,6673,0,2436,128,0,9237,4237,0.0352825961661,277020,178677,494,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1068,1,13497,122,694,574,1
5564,org/apache/tools/ant/types/selectors,cass,org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java,3302,True,0,48,3114,4,0,406,1,58,0.932806324111,612,210,0.343137254902,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,EXPERIMENTAL,0.00488201790073,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.0264635124298,0.0144346431435,0.00240577385726,-1.0,0.666666666667,0.111111111111,0.181818181818,0.0335169880624,0.333333333333,0.0,0.00325467860049,0.0335169880624,-0.333333333333,-0.333333333333,28,6255,3762,6828,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,1412,73,2,1487,652,0.00302295595352,545,0,1339,0,0.0685985177485,0,6673,0,2436,128,0,9237,4237,0.0352825961661,277020,178677,494,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1068,1,13497,122,694,574,1
5564,org/apache/tools/ant/types/selectors,cass,org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java,3302,True,0,48,3114,4,0,406,1,58,0.927865612648,612,210,0.343137254902,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,BAD_PRACTICE,0.0187144019528,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.0264635124298,0.0144346431435,0.00240577385726,-1.0,0.391304347826,0.00952741020794,0.164705882353,0.213628226428,-0.217391304348,0.00244100895037,0.0317331163548,0.213628226428,-0.333333333333,-0.333333333333,27,6244,3758,6817,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,1412,73,2,1487,652,0.00302295595352,545,0,1339,0,0.0685985177485,0,6673,0,2436,128,0,9237,4237,0.0352825961661,277020,178677,494,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1068,1,13497,122,694,574,1
5564,org/apache/tools/ant/types/selectors,cass,org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java,3302,True,0,48,3114,4,0,406,1,58,0.946640316206,612,210,0.343137254902,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,BAD_PRACTICE,0.0642799023596,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0264635124298,0.0144346431435,0.000801924619086,-1.0,0.0632911392405,0.00237141483737,0.164705882353,0.213628226428,-0.873417721519,0.00244100895037,0.0317331163548,0.213628226428,-0.333333333333,-0.333333333333,15,4018,3086,4591,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,1412,73,2,1487,652,0.00302295595352,545,0,1339,0,0.0685985177485,0,6673,0,2436,128,0,9237,4237,0.0352825961661,277020,178677,494,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1068,1,13497,122,694,574,1
5564,org/apache/tools/ant/types/selectors,cass,org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java,3302,True,0,48,3114,4,0,406,1,58,0.940711462451,612,210,0.343137254902,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,BAD_PRACTICE,0.0642799023596,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0264635124298,0.0144346431435,0.000801924619086,-1.0,0.0632911392405,0.00237141483737,0.164705882353,0.213628226428,-0.873417721519,0.00244100895037,0.0317331163548,0.213628226428,-0.333333333333,-0.333333333333,28,6255,3762,6828,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,1412,73,2,1487,652,0.00302295595352,545,0,1339,0,0.0685985177485,0,6673,0,2436,128,0,9237,4237,0.0352825961661,277020,178677,494,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1068,1,13497,122,694,574,1
5564,org/apache/tools/ant/types/selectors,cass,org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java,3302,True,0,48,3114,4,9,406,1,58,0.885375494071,612,210,0.343137254902,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,PERFORMANCE,0.0227827502034,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.0264635124298,0.0144346431435,0.0,0.0,0.107142857143,0.00597895408163,0.0434782608696,0.0139352698317,-0.785714285714,0.0,0.00569568755085,0.0139352698317,-0.333333333333,-0.333333333333,28,6255,3762,6828,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,1412,73,2,1487,652,0.00302295595352,545,0,1339,0,0.0685985177485,0,6673,0,2436,128,0,9237,4237,0.0352825961661,277020,178677,494,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1068,1,13497,122,694,574,1
5564,org/apache/tools/ant/types/selectors,cass,org/apache/tools/ant/types/selectors/ModifiedSelectorTest.java,3302,True,0,48,3114,4,10,406,1,58,0.966403162055,612,210,0.343137254902,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,18,PERFORMANCE,0.00325467860049,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,20,3,0,0.0264635124298,0.0144346431435,0.0,0.0,0.0,0.0,0.0434782608696,0.0139352698317,-1.0,0.0,0.00569568755085,0.0139352698317,-0.333333333333,-0.333333333333,28,6255,3762,6828,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,1412,73,2,1487,652,0.00302295595352,545,0,1339,0,0.0685985177485,0,6673,0,2436,128,0,9237,4237,0.0352825961661,277020,178677,494,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1068,1,13497,122,694,574,1
5972,org/apache/tools/ant/types/selectors/modifiedselector,cass,org/apache/tools/ant/types/selectors/modifiedselector/ChecksumAlgorithm.java,3461,True,20,5,538,1,17,77,3,11,0.833333333333,60,66,1.1,0.45,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,BAD_PRACTICE,0.0187144019528,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.0128307939054,0.00160384923817,0.00160384923817,-1.0,0.391304347826,0.00952741020794,0.164705882353,0.213628226428,-0.217391304348,0.00244100895037,0.0317331163548,0.213628226428,-1.0,-1.0,5,5399,3461,5972,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,2,2,0,4,652,0.00302295595352,545,0,0,0,0.0514379967012,0,535,0,301,14,0,850,234,0.0305611668924,277020,178677,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,727,1,13497,155,727,574,1
5972,org/apache/tools/ant/types/selectors/modifiedselector,cass,org/apache/tools/ant/types/selectors/modifiedselector/ChecksumAlgorithm.java,3461,True,20,5,538,1,0,77,3,11,0.88,60,66,1.1,1.0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,STYLE,0.0382424735557,REC_CATCH_EXCEPTION,17,2,2,0.0128307939054,0.00160384923817,0.00160384923817,-1.0,0.489361702128,0.00861678712477,0.151351351351,0.211525257493,-0.0212765957447,0.00162733930024,0.0439381611066,0.211525257493,-1.0,-1.0,5,5399,3461,5972,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,2,2,0,4,652,0.00302295595352,545,0,0,0,0.0514379967012,0,535,0,301,14,0,850,234,0.0305611668924,277020,178677,155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,727,1,13497,155,727,574,1
6828,org/apache/tools/ant/types/selectors/modifiedselector,cass,org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,3762,True,38,6,538,1,16,77,5,11,0.835748792271,93,84,0.903225806452,0.473684210526,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,STYLE,0.00244100895037,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,3,0.0128307939054,0.00240577385726,0.00240577385726,-1.0,0.333333333333,0.00766283524904,0.151351351351,0.211525257493,-0.333333333333,0.00162733930024,0.0439381611066,0.211525257493,-1.0,-1.0,13,6255,3762,6828,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,9,9,1,19,652,0.00302295595352,545,0,0,0,0.0135208491106,0,535,0,301,14,0,850,234,0.0305611668924,277020,178677,155,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,727,1,13497,155,727,574,1
6828,org/apache/tools/ant/types/selectors/modifiedselector,cass,org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,3762,True,38,6,538,1,0,77,5,11,0.80193236715,93,84,0.903225806452,1.0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,BAD_PRACTICE,0.0187144019528,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,3,0.0128307939054,0.00240577385726,0.00240577385726,-1.0,0.391304347826,0.00952741020794,0.164705882353,0.213628226428,-0.217391304348,0.00244100895037,0.0317331163548,0.213628226428,-1.0,-1.0,13,6255,3762,6828,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,9,9,1,19,652,0.00302295595352,545,0,0,0,0.0135208491106,0,535,0,301,14,0,850,234,0.0305611668924,277020,178677,155,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,727,1,13497,155,727,574,1
6828,org/apache/tools/ant/types/selectors/modifiedselector,cass,org/apache/tools/ant/types/selectors/modifiedselector/DigestAlgorithm.java,3762,True,76,6,538,1,0,77,9,11,0.900966183575,93,84,0.903225806452,1.0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,STYLE,0.0382424735557,REC_CATCH_EXCEPTION,17,2,3,0.0128307939054,0.00240577385726,0.00240577385726,-1.0,0.489361702128,0.00861678712477,0.151351351351,0.211525257493,-0.0212765957447,0.00162733930024,0.0439381611066,0.211525257493,-1.0,-1.0,13,6255,3762,6828,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.0767515976655,38,9,9,1,19,652,0.00302295595352,545,0,0,0,0.0135208491106,0,535,0,301,14,0,850,234,0.0305611668924,277020,178677,155,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,727,1,13497,155,727,574,1
