F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-InputStream,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-Mapper,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-static,F17-final,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-sigalg,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-GenerateKey,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
4713,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/StringResource.java,2413,True,0,19,2706,2,0,408,1,64,0.153846153846,118,114,0.966101694915,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,I18N,0.137844611529,DM_DEFAULT_ENCODING,19,1,1,0.030303030303,0.004914004914,0.000819000819001,-1.0,0.224242424242,0.0869788797062,0.196808510638,0.00493577618441,-0.551515151515,0.0,0.030910609858,0.00493577618441,-0.513513513514,-0.666666666667,11,3834,2413,4713,14,0.0,0,3,11,17,0.00600282485876,77,28,5,110,0,49,0,0.212713801942,0,3738,0,1077,111,0,4926,2661,0.120805586168,1936,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2815,13497,19,897,1
4713,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/StringResource.java,2413,True,10,19,2706,2,0,408,3,64,0.726923076923,118,114,0.966101694915,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,I18N,0.137844611529,DM_DEFAULT_ENCODING,19,1,1,0.030303030303,0.004914004914,0.000819000819001,-1.0,0.224242424242,0.0869788797062,0.196808510638,0.00493577618441,-0.551515151515,0.0,0.030910609858,0.00493577618441,-0.513513513514,-0.666666666667,1,2082,1696,2961,14,0.0,0,3,11,17,0.00600282485876,77,28,5,110,0,49,0,0.212713801942,0,3738,0,1077,111,0,4926,2661,0.120805586168,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2815,13497,19,897,1
4713,org/apache/tools/ant/types,org/apache/tools/ant/types/Resource.java,2413,True,6,29,6381,2,8,808,2,119,0.658371040724,188,217,1.15425531915,0.666666666667,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2,STYLE,0.00250626566416,EQ_DOESNT_OVERRIDE_EQUALS,17,2,3,0.0753480753481,0.001638001638,0.002457002457,1.0,1.0,0.0,0.247368421053,0.451748192471,1.0,0.00584795321637,0.0760233918129,0.451748192471,-0.260869565217,3.0,27,7166,3265,8045,0,0.0,0,0,0,0,0.0,90,71,1,162,0,19,0,0.138732013097,0,18671,0,10117,747,0,29535,8554,0.0621169159883,1123,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2002,13497,93,971,0
4713,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/StringResource.java,2413,True,6,19,2706,2,8,408,2,64,0.6,118,114,0.966101694915,0.666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,BAD_PRACTICE,0.00167084377611,HE_HASHCODE_NO_EQUALS,19,3,1,0.030303030303,0.004914004914,0.000819000819001,-1.0,0.0,0.0,0.305882352941,0.451478561201,-1.0,0.00501253132832,0.062656641604,0.451478561201,-0.513513513514,-0.666666666667,11,3834,2413,4713,14,0.0,0,3,11,17,0.00600282485876,77,28,5,110,0,49,0,0.212713801942,0,3738,0,1077,111,0,4926,2661,0.120805586168,1936,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2815,13497,19,897,1
4713,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/StringResource.java,2413,True,0,19,2706,2,9,408,1,64,0.661538461538,118,114,0.966101694915,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,MT_CORRECTNESS,0.0342522974102,IS2_INCONSISTENT_SYNC,20,3,0,0.030303030303,0.004914004914,0.0,0.0,0.243902439024,0.0263448627518,0.293103448276,0.131814557337,-0.512195121951,0.00334168755221,0.0108604845447,0.131814557337,-0.513513513514,-0.666666666667,11,3834,2413,4713,14,0.0,0,3,11,17,0.00600282485876,77,28,5,110,0,49,0,0.212713801942,0,3738,0,1077,111,0,4926,2661,0.120805586168,1936,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2815,13497,19,897,0
4713,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/StringResource.java,2413,True,0,19,2706,2,0,408,1,64,0.980769230769,118,114,0.966101694915,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,I18N,0.137844611529,DM_DEFAULT_ENCODING,19,1,1,0.030303030303,0.004914004914,0.000819000819001,-1.0,0.224242424242,0.0869788797062,0.196808510638,0.00493577618441,-0.551515151515,0.0,0.030910609858,0.00493577618441,-0.513513513514,-0.666666666667,4,2121,1709,3000,14,0.0,0,3,11,17,0.00600282485876,77,28,5,110,0,49,0,0.212713801942,0,3738,0,1077,111,0,4926,2661,0.120805586168,1936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2815,13497,19,897,1
4422,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/TarResourceTest.java,2273,True,3,4,2706,1,4,408,1,64,0.840909090909,20,17,0.85,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,CORRECTNESS,0.0710108604845,IJU_TEARDOWN_NO_SUPER,7,2,1,0.030303030303,0.000819000819001,0.000819000819001,1.0,0.764705882353,0.0179930795848,0.6875,0.235174347006,0.529411764706,0.0,0.0643274853801,0.235174347006,-0.513513513514,1.0,5,3543,2273,4422,14,0.0,0,3,11,17,0.00600282485876,6,36,0,42,0,-30,0,0.00090928866198,0,3738,0,1077,111,0,4926,2661,0.120805586168,865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1744,13497,19,897,0
3600,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/Tokens.java,1921,True,12,4,2706,1,0,408,4,64,0.947368421053,78,43,0.551282051282,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,STYLE,0.00668337510443,BC_UNCONFIRMED_CAST,20,3,1,0.030303030303,0.001638001638,0.000819000819001,-1.0,0.125,0.00364583333333,0.247368421053,0.451748192471,-0.75,0.00584795321637,0.0760233918129,0.451748192471,-0.513513513514,-1.0,1,1121,1128,2000,14,0.0,0,3,11,17,0.00600282485876,4,2,1,7,0,2,0,0.00490256663783,0,3738,0,1077,111,0,4926,2661,0.120805586168,1119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,13497,19,897,1
3600,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/Tokens.java,1921,True,35,4,2706,1,12,408,6,64,0.473684210526,78,43,0.551282051282,0.371428571429,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,I18N,0.137844611529,DM_DEFAULT_ENCODING,19,1,1,0.030303030303,0.001638001638,0.000819000819001,-1.0,0.224242424242,0.0869788797062,0.196808510638,0.00493577618441,-0.551515151515,0.0,0.030910609858,0.00493577618441,-0.513513513514,-1.0,5,2721,1921,3600,14,0.0,0,3,11,17,0.00600282485876,4,2,1,7,0,2,0,0.00490256663783,0,3738,0,1077,111,0,4926,2661,0.120805586168,1119,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1998,13497,19,897,1
4713,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/URLResource.java,2413,True,13,26,2706,1,0,408,4,64,0.732696897375,225,160,0.711111111111,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,PERFORMANCE,0.00167084377611,DMI_BLOCKING_METHODS_ON_URL,16,1,1,0.030303030303,0.002457002457,0.000819000819001,-1.0,0.0,0.0,0.336134453782,0.220391680566,-1.0,0.00250626566416,0.0334168755221,0.220391680566,-0.513513513514,-1.0,14,3834,2413,4713,14,0.28813559322,0,3,11,17,0.00600282485876,403,57,1,461,3,346,14,0.203913731412,17,3738,0,1077,111,11,4926,2661,0.120805586168,19,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,897,13497,19,897,1
4713,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/URLResource.java,2413,True,6,26,2706,1,8,408,2,64,0.758949880668,225,160,0.711111111111,0.833333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,PERFORMANCE,0.00167084377611,DMI_BLOCKING_METHODS_ON_URL,16,1,1,0.030303030303,0.002457002457,0.000819000819001,-1.0,0.0,0.0,0.336134453782,0.220391680566,-1.0,0.00250626566416,0.0334168755221,0.220391680566,-0.513513513514,-1.0,14,3834,2413,4713,14,0.28813559322,0,3,11,17,0.00600282485876,403,57,1,461,3,346,14,0.203913731412,17,3738,0,1077,111,11,4926,2661,0.120805586168,19,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,897,13497,19,897,1
4713,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/URLResource.java,2413,True,0,26,2706,1,0,408,1,64,0.100238663484,225,160,0.711111111111,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,I18N,0.137844611529,DM_DEFAULT_ENCODING,19,1,1,0.030303030303,0.002457002457,0.000819000819001,-1.0,0.224242424242,0.0869788797062,0.196808510638,0.00493577618441,-0.551515151515,0.0,0.030910609858,0.00493577618441,-0.513513513514,-1.0,14,3834,2413,4713,14,0.28813559322,0,3,11,17,0.00600282485876,403,57,1,461,3,346,14,0.203913731412,17,3738,0,1077,111,11,4926,2661,0.120805586168,19,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,897,13497,19,897,1
4422,org/apache/tools/ant/types/resources,org/apache/tools/ant/types/resources/ZipResource.java,2273,True,10,14,2706,2,8,408,3,64,0.814159292035,125,82,0.656,0.9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,MALICIOUS_CODE,0.0267335004177,EI_EXPOSE_REP,18,2,1,0.030303030303,0.000819000819001,0.000819000819001,-1.0,0.0625,0.00837053571429,0.229508196721,0.174054840604,-0.875,0.0,0.0116959064327,0.174054840604,-0.513513513514,-1.0,4,914,899,1793,14,0.0,0,3,11,17,0.00600282485876,35,116,5,156,0,-81,0,0.0482346504572,0,3738,0,1077,111,0,4926,2661,0.120805586168,546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1424,13497,19,897,1
