F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-Process,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-Map<URL Location>,F16-DateFormat,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-getConfig().baseNameTerminator,F3-null,F3-byte[],F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-int,F3-Project.MSG_DEBUG,F7-|,F7--,F7-/,F7-++,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-NA,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-NA,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-BufferedReader,F2-System,F2-MockProject,F2-HashMap,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-NA,F6-java.lang.Long,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-delete,F1-NA,F1-registerDTD,F1-close,F1-next,F1-assertEquals,F1-replace,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-addElement,F1-put,F1-load,F1-createTempFile,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.text.DateFormat,F5-java.util.Dictionary,F9-anonymousSchema,F9-failOnError,F9-includeFileNames,F9-ignoreSystemclasses,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-NA,F9-out,F9-isCaseSensitive,F9-className,F9-selectors,F9-userId,F9-port,F9-dir,F9-env,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-Matcher,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-Length,F8-BriefJUnitResultFormatter,F8-Checksum,F8-Touch,F8-Execute,F8-StreamPumper,F8-JDBCTask,F8-DirectoryScanner,F8-Resource,F8-MailMessage,F8-SchemaValidate,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-DefaultLogger,F8-EmailTask,F8-AntTypeDefinition,F11-msg,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-method,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-from,F11-propfile,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-mclarke@unknown,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,status
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.7392,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.712,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,17,4727,3592,5139,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,66,19,5822,1,0,744,4,116,0.704,445,132,0.296629213483,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,17,4727,3592,5139,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.688,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,132,19,5822,1,0,744,7,116,0.714933333333,445,132,0.296629213483,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,66,19,5822,1,0,744,4,116,0.728,445,132,0.296629213483,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.7152,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,17,4727,3592,5139,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.7424,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.6976,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.7008,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,66,19,5822,1,0,744,4,116,0.7136,445,132,0.296629213483,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.7456,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
11653,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtilsTest.java,4894,True,22,19,5822,1,0,744,2,116,0.704,445,132,0.296629213483,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,32,STYLE,0.0412556053812,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,15,0.106007067138,0.0282685512367,0.0132508833922,-1.0,0.0,0.0,0.0310734463277,0.15242644472,-1.0,0.000896860986547,0.00896860986547,0.15242644472,-0.9,-1.0,19,5099,3646,5511,0,0.0,0,0,0,0,0.0,885,84,115,1084,0,801,0,0.12350053238,0,13816,0,6106,1983,0,21905,7710,0.0843250338914,81,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,492,13497,19,430,open
