F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
6259,org/apache/tools/ant/types/selectors/modifiedselector,org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,2488,True,17,12,538,1,0,77,3,11,0.682203389831,97,99,1.0206185567,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,BAD_PRACTICE,0.0184409052808,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,2,0.0130612244898,0.00408163265306,0.00163265306122,-1.0,0.363636363636,0.00925619834711,0.308300395257,0.45773666,-0.272727272727,0.00586756077117,0.0628667225482,0.45773666,-0.875,-1.0,8,5794,2666,6828,0,0.0,0,0,0,0,0.0,231,49,1,281,0,182,0,0.0218770196357,0,885,0,289,12,0,1186,596,0.055657111179,2248,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3283,13497,377,1411,1
6259,org/apache/tools/ant/types/selectors/modifiedselector,org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,2488,True,14,12,538,1,0,77,2,11,0.588983050847,97,99,1.0206185567,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,STYLE,0.0385582564962,REC_CATCH_EXCEPTION,20,3,2,0.0130612244898,0.00408163265306,0.00163265306122,-1.0,0.45652173913,0.00827032136106,0.253298153034,0.448765691617,-0.0869565217391,0.00586756077117,0.0779547359598,0.448765691617,-0.875,-1.0,8,5794,2666,6828,0,0.0,0,0,0,0,0.0,231,49,1,281,0,182,0,0.0218770196357,0,885,0,289,12,0,1186,596,0.055657111179,2248,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3283,13497,377,1411,1
6259,org/apache/tools/ant/types/selectors/modifiedselector,org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,2488,True,17,12,538,1,0,77,3,11,0.703389830508,97,99,1.0206185567,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,STYLE,0.0385582564962,REC_CATCH_EXCEPTION,20,3,2,0.0130612244898,0.00408163265306,0.00163265306122,-1.0,0.45652173913,0.00827032136106,0.253298153034,0.448765691617,-0.0869565217391,0.00586756077117,0.0779547359598,0.448765691617,-0.875,-1.0,8,5794,2666,6828,0,0.0,0,0,0,0,0.0,231,49,1,281,0,182,0,0.0218770196357,0,885,0,289,12,0,1186,596,0.055657111179,2248,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3283,13497,377,1411,1
6259,org/apache/tools/ant/types/selectors/modifiedselector,org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,2488,True,6,12,538,1,8,77,1,11,0.745762711864,97,99,1.0206185567,0.5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,BAD_PRACTICE,0.0662196144174,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0130612244898,0.00408163265306,0.000816326530612,-1.0,0.0632911392405,0.00237141483737,0.308300395257,0.45773666,-0.873417721519,0.00586756077117,0.0628667225482,0.45773666,-0.875,-1.0,8,5794,2666,6828,0,0.0,0,0,0,0,0.0,231,49,1,281,0,182,0,0.0218770196357,0,885,0,289,12,0,1186,596,0.055657111179,2248,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3283,13497,377,1411,1
3753,org/apache/tools/ant/util,org/apache/tools/ant/util/Base64Converter.java,1578,True,3,2,5551,1,8,721,1,113,0.5,66,45,0.681818181818,0.666666666667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,I18N,0.134953897737,DM_DEFAULT_ENCODING,19,1,1,0.0922448979592,0.00163265306122,0.000816326530612,-1.0,0.23602484472,0.0901585586976,0.20652173913,0.00544020774661,-0.527950310559,0.000838222967309,0.0310142497904,0.00544020774661,-0.557522123894,0.0,5,2719,1578,3753,263,0.0,1,15,248,279,0.020626118616,26,15,0,41,0,11,0,0.232981397687,0,12715,0,6425,1980,0,21120,6290,0.115481015207,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2658,13497,7,1041,1
3753,org/apache/tools/ant/util,org/apache/tools/ant/util/Base64Converter.java,1578,True,0,2,5551,1,4,721,1,113,0.41935483871,66,45,0.681818181818,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,MALICIOUS_CODE,0.00838222967309,MS_PKGPROTECT,20,3,0,0.0922448979592,0.00163265306122,0.0,0.0,1.0,0.0,0.229508196721,0.174054840604,1.0,0.0,0.0117351215423,0.174054840604,-0.557522123894,0.0,5,2719,1578,3753,263,0.0,1,15,248,279,0.020626118616,26,15,0,41,0,11,0,0.232981397687,0,12715,0,6425,1980,0,21120,6290,0.115481015207,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2658,13497,7,1041,0
5610,org/apache/tools/ant/util,org/apache/tools/ant/util/ClasspathUtilsTest.java,2212,True,17,3,5551,1,12,721,2,113,0.925373134328,35,21,0.6,0.764705882353,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,PERFORMANCE,0.00670578373847,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.0922448979592,0.000816326530612,0.000816326530612,-1.0,0.0,0.0,0.338842975207,0.220970467026,-1.0,0.00251466890193,0.0343671416597,0.220970467026,-0.557522123894,-1.0,4,4576,2212,5610,263,0.0,1,15,248,279,0.020626118616,50,50,0,100,0,0,0,0.119270550466,0,12715,0,6425,1980,0,21120,6290,0.115481015207,2618,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3653,13497,7,1041,1
6228,org/apache/tools/ant/util,org/apache/tools/ant/util/ConcatFileInputStream.java,2471,True,3,9,5551,1,8,721,1,113,0.375,71,51,0.718309859155,0.666666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,MALICIOUS_CODE,0.0092204526404,EI_EXPOSE_REP2,18,2,1,0.0922448979592,0.000816326530612,0.000816326530612,-1.0,0.0909090909091,0.0118063754427,0.229508196721,0.174054840604,-0.818181818182,0.0,0.0117351215423,0.174054840604,-0.557522123894,-1.0,10,5194,2471,6228,263,0.0,1,15,248,279,0.020626118616,119,24,3,146,0,95,0,0.133386420153,0,12715,0,6425,1980,0,21120,6290,0.115481015207,709,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1744,13497,7,1041,1
10139,org/apache/tools/ant/util,org/apache/tools/ant/util/DateUtils.java,3251,True,6,11,5551,1,8,721,2,113,0.46511627907,115,157,1.3652173913,0.666666666667,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,PERFORMANCE,0.0192791282481,DM_NUMBER_CTOR,18,2,1,0.0922448979592,0.00163265306122,0.000816326530612,-1.0,0.0869565217391,0.00529300567108,0.338842975207,0.220970467026,-0.826086956522,0.00251466890193,0.0343671416597,0.220970467026,-0.557522123894,-1.0,4,1624,1194,2658,263,0.0,1,15,248,279,0.020626118616,233,27,9,269,0,206,0,0.1269127148,0,12715,0,6425,1980,0,21120,6290,0.115481015207,451,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1485,13497,7,1041,1
11134,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtils.java,3303,True,17,66,5551,3,20,721,4,113,0.897076023392,678,933,1.37610619469,0.470588235294,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,STYLE,0.00251466890193,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,1,0.0922448979592,0.00489795918367,0.000816326530612,-1.0,0.333333333333,0.00740740740741,0.253298153034,0.448765691617,-0.333333333333,0.00586756077117,0.0779547359598,0.448765691617,-0.557522123894,-0.666666666667,6,503,387,1537,263,0.0,1,15,248,279,0.020626118616,2365,2267,241,4873,0,98,0,0.162914527628,0,12715,0,6425,1980,0,21120,6290,0.115481015207,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1068,13497,7,1041,1
11134,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtils.java,3303,True,14,66,5551,3,0,721,1,113,0.99298245614,678,933,1.37610619469,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,I18N,0.134953897737,DM_DEFAULT_ENCODING,19,1,1,0.0922448979592,0.00489795918367,0.000816326530612,-1.0,0.23602484472,0.0901585586976,0.20652173913,0.00544020774661,-0.527950310559,0.000838222967309,0.0310142497904,0.00544020774661,-0.557522123894,-0.666666666667,41,2714,1576,3748,263,0.0,1,15,248,279,0.020626118616,2365,2267,241,4873,0,98,0,0.162914527628,0,12715,0,6425,1980,0,21120,6290,0.115481015207,34,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1068,13497,7,1041,1
11134,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtils.java,3303,True,14,66,5551,3,16,721,3,113,0.915789473684,678,933,1.37610619469,0.285714285714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,PERFORMANCE,0.000838222967309,DM_GC,16,1,1,0.0922448979592,0.00489795918367,0.000816326530612,-1.0,0.0,0.0,0.338842975207,0.220970467026,-1.0,0.00251466890193,0.0343671416597,0.220970467026,-0.557522123894,-0.666666666667,12,1104,813,2138,263,0.0,1,15,248,279,0.020626118616,2365,2267,241,4873,0,98,0,0.162914527628,0,12715,0,6425,1980,0,21120,6290,0.115481015207,34,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1068,13497,7,1041,1
11134,org/apache/tools/ant/util,org/apache/tools/ant/util/FileUtils.java,3303,True,7,66,5551,3,12,721,2,113,0.653216374269,678,933,1.37610619469,0.571428571429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,BAD_PRACTICE,0.0662196144174,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0922448979592,0.00489795918367,0.000816326530612,-1.0,0.0632911392405,0.00237141483737,0.308300395257,0.45773666,-0.873417721519,0.00586756077117,0.0628667225482,0.45773666,-0.557522123894,-0.666666666667,207,10655,3434,11689,263,0.0,1,15,248,279,0.020626118616,2365,2267,241,4873,0,98,0,0.162914527628,0,12715,0,6425,1980,0,21120,6290,0.115481015207,34,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1068,13497,7,1041,1
