F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-null,F3-boolean,F3-FileInputStream,F3-char,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F3-Comparable,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-BytesRef,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-double,F12-Token,F12-Charset,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.StringBuilder,F6-org.apache.solr.search.HashQParserPlugin.ZeroHash,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-load,F1-getName,F1-toString,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-nvPairs,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-BytesHash,F8-ReaderWrapper,F8-DirectoryFile,F8-Correction,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HashCollector,F8-SolrCore,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-val,F11-term,F11-scorer,F11-NA,F11-collection,F11-log,F11-startOffset,F11-failedPings,F11-field,F11-EOF,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-UTF_8,F11-fst,F11-query,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
11725,org/apache/solr/spelling/suggest,org/apache/solr/spelling/suggest/Suggester.java,978,True,156,4,349,2,7,29,25,14,0.6093979442,175,33,0.188571428571,0.220441595442,50,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,EXPERIMENTAL,0.0021528525296,OBL_UNSATISFIED_OBLIGATION,20,2,2,0.0026790063322,0.000974184120799,0.000487092060399,-1.0,0.25,0.09375,0.2,0.00607142857143,-0.125,0.0,0.0005382131324,0.00607142857143,-1.0,-1.0,20,13628,1681,17519,45,0.0,6,16,29,67,0.0192583973174,161,16,1,178,0,145,0,0.0730350129423,0,444,0,41,7,0,492,403,0.0349807010718,2247,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,6138,25862,8,3899,1
11725,org/apache/solr/spelling/suggest,org/apache/solr/spelling/suggest/Suggester.java,978,True,64,4,349,2,7,29,9,14,0.813876651982,175,33,0.188571428571,0.109375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,EXPERIMENTAL,0.0021528525296,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.0026790063322,0.000974184120799,0.0002435460302,-1.0,0.25,0.09375,0.2,0.00607142857143,-0.125,0.0,0.0005382131324,0.00607142857143,-1.0,-1.0,3,7834,978,11725,45,0.0,6,16,29,67,0.0192583973174,161,16,1,178,0,145,0,0.0730350129423,0,444,0,41,7,0,492,403,0.0349807010718,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6138,25862,8,3899,1
11725,org/apache/solr/spelling/suggest,org/apache/solr/spelling/suggest/Suggester.java,978,True,52,4,349,2,8,29,9,14,0.577092511013,175,33,0.188571428571,0.769230769231,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,BAD_PRACTICE,0.0048439181916,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.0026790063322,0.000974184120799,0.000487092060399,-1.0,0.388888888889,0.00594135802469,0.132669983416,0.27613287962,-0.111111111111,0.0032292787944,0.0191065662002,0.27613287962,-1.0,-1.0,20,13628,1681,17519,45,0.0,6,16,29,67,0.0192583973174,161,16,1,178,0,145,0,0.0730350129423,0,444,0,41,7,0,492,403,0.0349807010718,2247,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,6138,25862,8,3899,1
8489,org/apache/solr/store/blockcache,org/apache/solr/store/blockcache/BlockDirectory.java,643,True,0,18,676,4,2,117,1,20,0.117647058824,257,37,0.143968871595,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,MALICIOUS_CODE,0.043057050592,MS_SHOULD_BE_FINAL,16,1,0,0.000487092060399,0.000487092060399,0.0,0.0,0.5125,0.0208203125,0.351851851852,0.160671581429,0.11875,0.0034983853606,0.0333692142088,0.160671581429,0.0,0.0,8,4598,643,8489,47,0.0,9,35,12,91,0.021953401502,357,76,0,433,0,281,0,0.05826985402,0,1238,0,141,9,0,1388,1097,0.039471314567,1104,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4995,1924,380,4271,0
7372,org/apache/solr/store/hdfs,org/apache/solr/store/hdfs/HdfsDirectory.java,484,True,0,17,149,2,2,30,1,7,0.176229508197,192,16,0.0833333333333,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,MALICIOUS_CODE,0.043057050592,MS_SHOULD_BE_FINAL,16,1,0,0.000730638090599,0.0002435460302,0.0,0.0,0.5125,0.0208203125,0.351851851852,0.160671581429,0.11875,0.0034983853606,0.0333692142088,0.160671581429,1.0,1.0,18,4598,643,8489,23,0.0190275829827,0,6,17,29,0.0175104401158,215,56,1,272,3,159,3,0.0413074833112,6,458,0,118,16,0,592,340,0.0336032178651,105,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,3996,1944,105,3996,0
8489,org/apache/solr/store/hdfs,org/apache/solr/store/hdfs/HdfsFileReader.java,643,True,0,9,149,1,2,30,1,7,0.342857142857,67,22,0.328358208955,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,MALICIOUS_CODE,0.043057050592,MS_SHOULD_BE_FINAL,16,1,0,0.000730638090599,0.0002435460302,0.0,0.0,0.5125,0.0208203125,0.351851851852,0.160671581429,0.11875,0.0034983853606,0.0333692142088,0.160671581429,1.0,1.0,1,4598,643,8489,23,0.0,0,6,17,29,0.0175104401158,2,0,0,2,0,2,0,0.00440528634361,0,458,0,118,16,0,592,340,0.0336032178651,2929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6820,1924,105,3996,0
8489,org/apache/solr/store/hdfs,org/apache/solr/store/hdfs/HdfsLockFactory.java,643,True,0,2,149,2,2,30,1,7,0.268115942029,104,17,0.163461538462,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,MALICIOUS_CODE,0.043057050592,MS_SHOULD_BE_FINAL,16,1,0,0.000730638090599,0.0002435460302,0.0,0.0,0.5125,0.0208203125,0.351851851852,0.160671581429,0.11875,0.0034983853606,0.0333692142088,0.160671581429,1.0,1.0,5,3445,480,7336,23,0.0645161290323,0,6,17,29,0.0175104401158,157,61,15,233,3,96,3,0.109286452997,6,458,0,118,16,0,592,340,0.0336032178651,105,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3996,25862,105,3996,0
15557,org/apache/solr/uima/processor,org/apache/solr/uima/processor/SolrUIMAConfiguration.java,1391,True,3,8,211,2,4,27,1,8,0.474576271186,73,22,0.301369863014,0.666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,MALICIOUS_CODE,0.0158772874058,EI_EXPOSE_REP,18,2,1,0.001217730151,0.0002435460302,0.0002435460302,-1.0,0.237288135593,0.015081873025,0.351851851852,0.160671581429,-0.474576271186,0.0034983853606,0.0333692142088,0.160671581429,-1.0,-1.0,8,12636,1527,16527,17,0.0,0,0,17,17,0.00207215992199,68,9,1,78,0,59,0,0.105146485072,0,307,0,99,17,0,423,208,0.115074910421,6894,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10785,25862,380,4271,1
15557,org/apache/solr/uima/processor,org/apache/solr/uima/processor/UIMAToSolrMapper.java,1391,True,31,2,211,1,10,27,7,8,0.712643678161,51,26,0.509803921569,0.225806451613,22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,PERFORMANCE,0.010764262648,WMI_WRONG_MAP_ITERATOR,18,2,1,0.001217730151,0.0002435460302,0.0002435460302,-1.0,0.35,0.0126388888889,0.326896551724,0.167185868354,-0.2,0.004036598493,0.0600107642626,0.167185868354,-1.0,-1.0,8,11960,1422,15851,17,0.0,0,0,17,17,0.00207215992199,18,15,4,37,0,3,0,0.105869432605,0,307,0,99,17,0,423,208,0.115074910421,4750,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8641,25862,380,4271,1
16458,org/apache/solr/uima/processor,org/apache/solr/uima/processor/UIMAUpdateRequestProcessor.java,1521,True,50,4,211,1,0,27,10,8,0.536312849162,128,34,0.265625,1.0,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,STYLE,0.0446716899892,REC_CATCH_EXCEPTION,20,3,1,0.001217730151,0.0002435460302,0.0002435460302,-1.0,0.253012048193,0.00429538526505,0.3889216264,0.591203304194,-0.277108433735,0.0182992465016,0.165231431647,0.591203304194,-1.0,-1.0,19,12636,1527,16527,17,0.0,0,0,17,17,0.00207215992199,112,62,8,182,0,50,0,0.15525466794,0,307,0,99,17,0,423,208,0.115074910421,4153,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8044,25862,380,4271,1
15557,org/apache/solr/uima/processor,org/apache/solr/uima/processor/UIMAUpdateRequestProcessorFactory.java,1391,True,0,2,211,1,7,27,1,8,0.849315068493,44,21,0.477272727273,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,MT_CORRECTNESS,0.0185683530678,IS2_INCONSISTENT_SYNC,17,2,0,0.001217730151,0.000487092060399,0.0,0.0,0.31884057971,0.0127753684965,0.333333333333,0.295307783479,-0.333333333333,0.0034983853606,0.00914962325081,0.295307783479,-1.0,-1.0,0,4153,572,8044,17,0.0,0,0,17,17,0.00207215992199,52,4,1,57,0,48,0,0.0329082404287,0,307,0,99,17,0,423,208,0.115074910421,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044,25862,380,4271,1
15557,org/apache/solr/uima/processor,org/apache/solr/uima/processor/UIMAUpdateRequestProcessorFactory.java,1391,True,0,2,211,1,6,27,1,8,0.853881278539,44,21,0.477272727273,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,MT_CORRECTNESS,0.0185683530678,IS2_INCONSISTENT_SYNC,17,2,0,0.001217730151,0.000487092060399,0.0,0.0,0.31884057971,0.0127753684965,0.333333333333,0.295307783479,-0.333333333333,0.0034983853606,0.00914962325081,0.295307783479,-1.0,-1.0,0,4153,572,8044,17,0.0,0,0,17,17,0.00207215992199,52,4,1,57,0,48,0,0.0329082404287,0,307,0,99,17,0,423,208,0.115074910421,4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044,25862,380,4271,1
