F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F7-|,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F12-long,F12-int,F12-BytesRef,F12-NA,F12-boolean,F12-Logger,F12-String[],F12-BytesRefBuilder,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-UAX29URLEmailTokenizerImpl,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-Map,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-File,F2-HTMLStripCharFilter,F6-java.lang.Exception,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.FileInputStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.solr.search.IntFloatOpenHashMap,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.solr.update.FSDataFastInputStream,F6-java.lang.StringBuilder,F6-org.apache.solr.uima.processor.JCasPool,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-getName,F1-toString,F1-length,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-MultiTermQueryWrapperFilter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-bits,F9-request,F9-name,F9-shardName,F9-a,F9-boostedMap,F9-field,F9-map,F9-indexedField,F9-hi,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-min,F9-source,F9-NA,F9-cached,F9-cachedAt,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-List,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalReplicator,F8-TernaryTree,F8-CollectionShardAdminRequest,F8-InputWindowToken,F8-IntervalFacet,F8-Correction,F8-MockDirectoryWrapper,F8-SolrCore,F8-CombineSuggestionWrapper,F8-CurrentLevel,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ElevationObj,F8-Frame,F8-JavaUtilRegexMatcher,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-propertyValue,F11-NA,F11-collection,F11-log,F11-node,F11-startOffset,F11-failedPings,F11-field,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-_name,F11-clauses,F11-query,F11-state,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-erick@apache.org,F71-romseygeek@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
6742,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/DocBuilder.java,294,True,90,29,1262,4,0,436,20,103,0.276464542652,801,61,0.0761548064919,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7,STYLE,0.0470025330706,REC_CATCH_EXCEPTION,20,3,1,0.0183833468505,0.00189240335226,0.000270343336037,-1.0,0.335329341317,0.00518333893416,0.4166150031,0.605495812547,-0.0958083832335,0.0256121587391,0.171122994652,0.605495812547,0.323529411765,0.428571428571,18,6431,835,11055,140,0.0379746835443,16,22,118,178,0.0176159861714,630,1240,68,1938,3,-610,3,0.144436130697,6,11221,0,6831,471,0,18523,4390,0.0838728660198,51,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4675,25862,7,4631,open
6742,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/DocBuilder.java,294,True,42,29,1262,4,0,436,8,103,0.149023638232,801,61,0.0761548064919,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7,STYLE,0.0470025330706,REC_CATCH_EXCEPTION,20,3,2,0.0183833468505,0.00189240335226,0.000540686672074,0.0,0.335329341317,0.00518333893416,0.4166150031,0.605495812547,-0.0958083832335,0.0256121587391,0.171122994652,0.605495812547,0.323529411765,0.428571428571,109,16774,2345,21398,140,0.0379746835443,16,22,118,178,0.0176159861714,630,1240,68,1938,3,-610,3,0.144436130697,6,11221,0,6831,471,0,18523,4390,0.0838728660198,51,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,4675,25862,7,4631,close
6742,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/DocBuilder.java,294,True,14,29,1262,4,0,436,3,103,0.944501541624,801,61,0.0761548064919,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7,STYLE,0.0470025330706,REC_CATCH_EXCEPTION,20,3,1,0.0183833468505,0.00189240335226,0.000270343336037,1.0,0.335329341317,0.00518333893416,0.4166150031,0.605495812547,-0.0958083832335,0.0256121587391,0.171122994652,0.605495812547,0.323529411765,0.428571428571,108,16705,2333,21329,140,0.0379746835443,16,22,118,178,0.0176159861714,630,1240,68,1938,3,-610,3,0.144436130697,6,11221,0,6831,471,0,18523,4390,0.0838728660198,51,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,4675,25862,7,4631,close
6742,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/DocBuilder.java,294,True,0,29,1262,4,8,436,1,103,0.1901336074,801,61,0.0761548064919,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7,PERFORMANCE,0.0681114551084,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0183833468505,0.00189240335226,0.0,0.0,0.347107438017,0.0125902146939,0.339130434783,0.187020234719,-0.173553719008,0.00591049817056,0.0607936954686,0.187020234719,0.323529411765,0.428571428571,109,16774,2345,21398,140,0.0379746835443,16,22,118,178,0.0176159861714,630,1240,68,1938,3,-610,3,0.144436130697,6,11221,0,6831,471,0,18523,4390,0.0838728660198,51,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,4675,25862,7,4631,close
6742,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/DocBuilder.java,294,True,0,29,1262,4,3,436,1,103,0.577595066804,801,61,0.0761548064919,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.0183833468505,0.00189240335226,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,0.323529411765,0.428571428571,109,16774,2345,21398,140,0.0379746835443,16,22,118,178,0.0176159861714,630,1240,68,1938,3,-610,3,0.144436130697,6,11221,0,6831,471,0,18523,4390,0.0838728660198,51,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,4675,25862,7,4631,close
6742,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/EntityProcessorWrapper.java,294,True,0,22,1262,3,6,436,1,103,0.41592920354,274,25,0.0912408759124,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,PERFORMANCE,0.0289895862651,URF_UNREAD_FIELD,20,3,0,0.0183833468505,0.000270343336037,0.0,0.0,0.378640776699,0.0130706632733,0.339130434783,0.187020234719,-0.145631067961,0.00591049817056,0.0607936954686,0.187020234719,0.323529411765,1.0,21,15740,2081,20364,140,0.0909090909091,16,22,118,178,0.0176159861714,322,29,3,354,4,293,14,0.109258496033,18,11221,0,6831,471,10,18523,4390,0.0838728660198,51,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4675,25862,7,4631,close
6742,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/Evaluator.java,294,True,0,3,1262,2,0,436,1,103,0.910344827586,75,54,0.72,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,BAD_PRACTICE,0.000281452293836,NP_TOSTRING_COULD_RETURN_NULL,14,2,1,0.0183833468505,0.000270343336037,0.000270343336037,-1.0,0.0,0.0,0.151304347826,0.353437042766,-1.0,0.00450323670138,0.0213903743316,0.353437042766,0.323529411765,-1.0,7,13682,1753,18306,140,0.0,16,22,118,178,0.0176159861714,87,51,0,138,0,36,0,0.0566128907732,0,11221,0,6831,471,0,18523,4390,0.0838728660198,1721,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6345,25862,7,4631,open
20960,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/FieldReaderDataSource.java,2240,True,32,5,1262,1,0,436,7,103,0.727272727273,71,36,0.507042253521,1.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,STYLE,0.0470025330706,REC_CATCH_EXCEPTION,20,3,1,0.0183833468505,0.000270343336037,0.000270343336037,1.0,0.335329341317,0.00518333893416,0.4166150031,0.605495812547,-0.0958083832335,0.0256121587391,0.171122994652,0.605495812547,0.323529411765,1.0,15,16336,2240,20960,140,0.0,16,22,118,178,0.0176159861714,17,115,8,140,0,-98,0,0.0681184444163,0,11221,0,6831,471,0,18523,4390,0.0838728660198,1934,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,6558,25862,7,4631,close
16827,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/FieldStreamDataSource.java,1481,True,30,3,1262,1,10,436,8,103,0.79381443299,51,36,0.705882352941,0.466666666667,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,MALICIOUS_CODE,0.00281452293836,DP_DO_INSIDE_DO_PRIVILEGED,20,3,3,0.0183833468505,0.00108137334415,0.00081103000811,1.0,0.8,0.0133333333333,0.377308707124,0.202967251987,0.6,0.00534759358289,0.0363073459049,0.202967251987,0.323529411765,0.5,8,13833,1798,18457,140,0.0,16,22,118,178,0.0176159861714,76,73,0,149,0,3,0,0.167594739708,0,11221,0,6831,471,0,18523,4390,0.0838728660198,7578,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,12202,18247,7,4631,close
16827,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/FieldStreamDataSource.java,1481,True,30,3,1262,1,0,436,8,103,0.824742268041,51,36,0.705882352941,1.0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,STYLE,0.0470025330706,REC_CATCH_EXCEPTION,17,2,3,0.0183833468505,0.00108137334415,0.00081103000811,1.0,0.335329341317,0.00518333893416,0.4166150031,0.605495812547,-0.0958083832335,0.0256121587391,0.171122994652,0.605495812547,0.323529411765,0.5,8,13833,1798,18457,140,0.0,16,22,118,178,0.0176159861714,76,73,0,149,0,3,0,0.167594739708,0,11221,0,6831,471,0,18523,4390,0.0838728660198,7578,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,12202,18247,7,4631,close
16827,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/FieldStreamDataSource.java,1481,True,30,3,1262,1,6,436,8,103,0.649484536082,51,36,0.705882352941,0.566666666667,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,STYLE,0.0470025330706,REC_CATCH_EXCEPTION,20,3,3,0.0183833468505,0.00108137334415,0.00081103000811,1.0,0.335329341317,0.00518333893416,0.4166150031,0.605495812547,-0.0958083832335,0.0256121587391,0.171122994652,0.605495812547,0.323529411765,0.5,8,13833,1798,18457,140,0.0,16,22,118,178,0.0176159861714,76,73,0,149,0,3,0,0.167594739708,0,11221,0,6831,471,0,18523,4390,0.0838728660198,7578,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,12202,18247,7,4631,close
20878,org/apache/solr/handler/dataimport,org/apache/solr/handler/dataimport/HTMLStripTransformer.java,2218,True,36,2,1262,1,0,436,9,103,0.636842105263,64,23,0.359375,1.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,STYLE,0.0323670137912,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0183833468505,0.000270343336037,0.000270343336037,1.0,0.35652173913,0.00533520903855,0.4166150031,0.605495812547,-0.121739130435,0.0256121587391,0.171122994652,0.605495812547,0.323529411765,1.0,12,16254,2218,20878,140,0.0,16,22,118,178,0.0176159861714,79,82,0,161,0,-3,0,0.112122819842,0,11221,0,6831,471,0,18523,4390,0.0838728660198,7239,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,11863,25862,7,4631,close
