F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-String,F16-List<String>,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-BigInteger,F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F3-ArrayUtils.EMPTY_CHAR_ARRAY,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-ExecutorService,F2-String,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-Collections,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-Calendar,F2-TestSubObject,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F6-java.io.IOException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-setAccessible,F1-assertArrayEquals,F1-get,F1-asReader,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-toCharArray,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Future,F4-Token[],F4-Date,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-int,F4-String,F4-Field,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,27,89,2657,1,8,211,1,6,0.0988358279876,1141,103,0.0902716914987,0.135802469136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.0112517580872,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0885416666667,0.367622493696,-1.0,0.0084388185654,0.0464135021097,0.367622493696,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,4,89,2657,1,8,211,1,6,0.107626514612,1141,103,0.0902716914987,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.0112517580872,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0885416666667,0.367622493696,-1.0,0.0084388185654,0.0464135021097,0.367622493696,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,27,89,2657,1,8,211,1,6,0.0731765264909,1141,103,0.0902716914987,0.135802469136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.0112517580872,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0885416666667,0.367622493696,-1.0,0.0084388185654,0.0464135021097,0.367622493696,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,4,89,2657,1,8,211,1,6,0.0819672131148,1141,103,0.0902716914987,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.0112517580872,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0885416666667,0.367622493696,-1.0,0.0084388185654,0.0464135021097,0.367622493696,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,8,89,2657,1,8,211,4,6,0.0299358517463,1141,103,0.0902716914987,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,BAD_PRACTICE,0.0436005625879,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0740740740741,0.362597165066,-1.0,0.0,0.0084388185654,0.362597165066,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,28,89,2657,1,7,211,1,6,0.178902352103,1141,103,0.0902716914987,0.535714285714,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,BAD_PRACTICE,0.0014064697609,NM_METHOD_NAMING_CONVENTION,16,2,1,0.0619946091644,0.0363881401617,0.00134770889488,1.0,1.0,0.0,0.0740740740741,0.362597165066,1.0,0.0,0.0084388185654,0.362597165066,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,0
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,138,89,2657,1,8,211,1,6,0.883107626515,1141,103,0.0902716914987,0.45652173913,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.26582278481,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.0619946091644,0.0363881401617,0.00134770889488,1.0,0.021164021164,0.000900700233573,0.0885416666667,0.367622493696,-0.957671957672,0.0084388185654,0.0464135021097,0.367622493696,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,0
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,20,89,2657,1,12,211,6,6,0.55880256593,1141,103,0.0902716914987,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,STYLE,0.26582278481,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.0619946091644,0.0363881401617,0.00269541778976,-1.0,0.021164021164,0.000900700233573,0.0885416666667,0.367622493696,-0.957671957672,0.0084388185654,0.0464135021097,0.367622493696,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,3,89,2657,1,8,211,1,6,0.528866714184,1141,103,0.0902716914987,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,23,682,898,1775,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,20,89,2657,1,12,211,6,6,0.55880256593,1141,103,0.0902716914987,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,2,0.0619946091644,0.0363881401617,0.00269541778976,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,38,1469,1482,2562,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,3,89,2657,1,8,211,1,6,0.550249465431,1141,103,0.0902716914987,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,23,682,898,1775,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,3,89,2657,1,8,211,1,6,0.581610833927,1141,103,0.0902716914987,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,23,682,898,1775,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,3,89,2657,1,8,211,1,6,0.486101211689,1141,103,0.0902716914987,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,23,682,898,1775,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,3,89,2657,1,8,211,1,6,0.464718460442,1141,103,0.0902716914987,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,23,682,898,1775,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,3,89,2657,1,8,211,1,6,0.507483962937,1141,103,0.0902716914987,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,23,682,898,1775,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,3,89,2657,1,8,211,1,6,0.39914468995,1141,103,0.0902716914987,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,23,682,898,1775,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1134,4805,42,1134,1
1328,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,343,True,3,89,2657,1,8,211,1,6,0.417676407698,1141,103,0.0902716914987,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46,27,CORRECTNESS,0.0379746835443,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0619946091644,0.0363881401617,0.00134770889488,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.0014064697609,0.0014064697609,0.0394467578822,-0.782608695652,-0.851851851852,23,682,898,1775,1,0.05,0,1,0,2,0.00833333333333,2292,63,12,2367,1,2229,1,0.125678557903,2,4692,0,2793,54,0,7539,1899,0.0768699991586,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1134,4805,42,1134,1
