F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-List<String>,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Character,F16-Double,F16-String,F16-Double[],F16-Integer,F16-StrBuilder,F16-Boolean[],F16-Short[],F16-Short,F16-Integer[],F16-Float[],F16-Character[],F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-int[],F3-ArrayUtils.toObject(b),F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-ArrayUtils.isSorted(array),F3-ArrayUtils.nullToEmpty(original),F3-short[],F3-ArrayUtils.EMPTY_CHAR_ARRAY,F7--,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-TimeZone,F2-Executors,F2-String,F2-TreeSet<Entry<String Integer>>,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-TestSubObject,F2-Locale,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-org.apache.commons.lang3.mutable.MutableInt,F6-java.io.PrintStream,F6-org.apache.commons.lang3.mutable.MutableShort,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableFloat,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.TreeSet<java.util.Map.Entry<java.lang.String java.lang.Integer>>,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-substring,F1-assertArrayEquals,F1-asReader,F1-constantFuture,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-toCharArray,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F5-java.util.AbstractSet,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-Token[],F4-long,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-String,F4-int,F4-Field,F4-TimeZone,F4-Locale,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-excludedField,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-includedField,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-datalorax@gmail.com,F71-chas@apache.org,F71-oheger@apache.org,F71-felipeadsc@gmail.com,F71-brentworden@apache.org,F71-kinow@apache.org,F71-792626757@qq.com,F71-mcucchiara@apache.org,F71-beradrian@yahoo.com,F71-ggregory@apache.org,F71-bayard@apache.org,F71-djones@apache.org,F71-joehni@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category,status
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,114,99,2661,1,8,228,1,6,0.943692088382,1133,102,0.090026478376,0.157894736842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.0089058524173,BC_VACUOUS_INSTANCEOF,17,2,6,0.0548628428928,0.0324189526185,0.0074812967581,-1.0,0.0,0.0,0.0421836228288,0.240251623123,-1.0,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,114,99,2661,1,8,228,1,6,0.935138987883,1133,102,0.090026478376,0.0526315789474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.0089058524173,BC_VACUOUS_INSTANCEOF,17,2,6,0.0548628428928,0.0324189526185,0.0074812967581,-1.0,0.0,0.0,0.0421836228288,0.240251623123,-1.0,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,114,99,2661,1,8,228,1,6,0.933000712758,1133,102,0.090026478376,0.0263157894737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.0089058524173,BC_VACUOUS_INSTANCEOF,17,2,6,0.0548628428928,0.0324189526185,0.0074812967581,-1.0,0.0,0.0,0.0421836228288,0.240251623123,-1.0,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,114,99,2661,1,8,228,1,6,0.937277263008,1133,102,0.090026478376,0.0789473684211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.0089058524173,BC_VACUOUS_INSTANCEOF,17,2,6,0.0548628428928,0.0324189526185,0.0074812967581,-1.0,0.0,0.0,0.0421836228288,0.240251623123,-1.0,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,27,99,2661,1,8,228,1,6,0.0974103112378,1133,102,0.090026478376,0.135802469136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.0101781170483,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0421836228288,0.240251623123,-1.0,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,4,99,2661,1,8,228,1,6,0.106200997862,1133,102,0.090026478376,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.0101781170483,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0421836228288,0.240251623123,-1.0,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,27,99,2661,1,8,228,1,6,0.071751009741,1133,102,0.090026478376,0.135802469136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.0101781170483,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0421836228288,0.240251623123,-1.0,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,4,99,2661,1,8,228,1,6,0.0805416963649,1133,102,0.090026478376,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.0101781170483,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0421836228288,0.240251623123,-1.0,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,8,99,2661,1,8,228,4,6,0.0285103349964,1133,102,0.090026478376,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,BAD_PRACTICE,0.0419847328244,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0361445783133,0.18169158562,-1.0,0.00381679389313,0.0,0.18169158562,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,28,99,2661,1,7,228,1,6,0.186742694227,1133,102,0.090026478376,0.535714285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,BAD_PRACTICE,0.00127226463104,NM_METHOD_NAMING_CONVENTION,16,2,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0361445783133,0.18169158562,-1.0,0.00381679389313,0.0,0.18169158562,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,20,99,2661,1,12,228,6,6,0.567355666429,1133,102,0.090026478376,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,STYLE,0.277353689567,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.0548628428928,0.0324189526185,0.00249376558603,-1.0,0.0137614678899,0.000590090864844,0.0421836228288,0.240251623123,-0.97247706422,0.00254452926209,0.0216284987277,0.240251623123,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,3,99,2661,1,8,228,1,6,0.537419814683,1133,102,0.090026478376,0.666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,CORRECTNESS,0.0419847328244,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0114942528736,0.00150372131942,-1.0,0.0,0.00127226463104,0.00150372131942,-0.909090909091,-1.0,38,1322,1444,1775,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,20,99,2661,1,12,228,6,6,0.567355666429,1133,102,0.090026478376,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,CORRECTNESS,0.0419847328244,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,2,0.0548628428928,0.0324189526185,0.00249376558603,-1.0,0.0,0.0,0.0114942528736,0.00150372131942,-1.0,0.0,0.00127226463104,0.00150372131942,-0.909090909091,-1.0,53,2109,2028,2562,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,3,99,2661,1,8,228,1,6,0.55880256593,1133,102,0.090026478376,0.666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,CORRECTNESS,0.0419847328244,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0114942528736,0.00150372131942,-1.0,0.0,0.00127226463104,0.00150372131942,-0.909090909091,-1.0,38,1322,1444,1775,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,3,99,2661,1,8,228,1,6,0.590163934426,1133,102,0.090026478376,0.666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,CORRECTNESS,0.0419847328244,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0114942528736,0.00150372131942,-1.0,0.0,0.00127226463104,0.00150372131942,-0.909090909091,-1.0,38,1322,1444,1775,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
979,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,515,True,3,99,2661,1,8,228,1,6,0.494654312188,1133,102,0.090026478376,0.666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,26,CORRECTNESS,0.0419847328244,NP_NULL_PARAM_DEREF_NONVIRTUAL,6,1,1,0.0548628428928,0.0324189526185,0.00124688279302,-1.0,0.0,0.0,0.0114942528736,0.00150372131942,-1.0,0.0,0.00127226463104,0.00150372131942,-0.909090909091,-1.0,38,1322,1444,1775,0,0.00121212121212,0,6,-6,6,0.00125540114317,1452,315,35,1802,1,1137,0,0.174357039372,1,5773,0,3044,87,-1,8904,2729,0.0984580945695,54,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,509,4805,54,509,open,open
