F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F3-NA,F3-Type[],F3-rb.contains(-10),F3-range.contains( c ),F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-CharUtils.toCharacterObject( a ),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-boolean,F3-int[][],F3-CharUtils.toIntValue(new Character( A ) -1),F3-char,F3-String,F3-TypeUtils.isInstance(1 uriComparableType),F3-float[][],F3-int,F3-sb.toString(),F3-Comparable,F3-Locale,F7--,F7-++,F7---,F7--=,F7-+=,F7-NA,F7-*,F7-+,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-StringBuffer,F2-String,F2-CountDownLatch,F2-Method,F2-ToStringBuilderTest,F2-NumberFormat,F2-Boolean,F2-Calendar,F2-TypeUtilsTest<B>,F2-Token,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.ByteArrayOutputStream,F6-java.util.Random,F6-java.lang.Object,F6-NA,F6-java.lang.StringBuffer,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F13-private,F13-NA,F18-NA,F14-NA,F14-final,F1-getCurrencyInstance,F1-delegateBooleanAssertion,F1-NA,F1-getDeclaredField,F1-toBaseString,F1-assertEquals,F1-get,F1-getGenericParameterTypes,F1-constantFuture,F1-appendFixedWidthPadLeft,F1-append,F1-appendln,F1-getTypeArguments,F1-assertFalse,F1-clear,F1-getDeclaredConstructors,F1-toString,F1-formatDurationWords,F1-is,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-StringBuffer,F4-Calendar,F4-NumberFormat,F4-Boolean,F4-TypeVariable[],F4-Constructor[],F4-void,F4-String,F4-int,F4-Field,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-secretField,F11-NA,F11-N,F11-object,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-niallp@apache.org,F71-oheger@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,150,True,27,82,2577,1,8,204,1,6,0.0804597701149,1049,85,0.0810295519542,0.172839506173,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,14,STYLE,0.0131086142322,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0446927374302,0.0195530726257,0.00139664804469,-1.0,0.0,0.0,0.262295081967,0.71258793893,-1.0,0.0168539325843,0.147940074906,0.71258793893,-0.5625,-0.571428571429,20,1021,751,2562,14,0.0,0,14,0,28,0.0125042999656,2230,30,9,2269,0,2200,0,0.0552370922619,0,4648,0,2527,9,0,7184,2121,0.0600555193304,119,0,1,1,1,0,0,0,0,0,1,1,1659,4805,32,1572,1
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,150,True,4,82,2577,1,8,204,1,6,0.0901253918495,1049,85,0.0810295519542,0.75,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,14,STYLE,0.0131086142322,FE_FLOATING_POINT_EQUALITY,17,2,1,0.0446927374302,0.0195530726257,0.00139664804469,-1.0,0.0,0.0,0.262295081967,0.71258793893,-1.0,0.0168539325843,0.147940074906,0.71258793893,-0.5625,-0.571428571429,20,1021,751,2562,14,0.0,0,14,0,28,0.0125042999656,2230,30,9,2269,0,2200,0,0.0552370922619,0,4648,0,2527,9,0,7184,2121,0.0600555193304,119,0,1,1,1,0,0,0,0,0,1,1,1659,4805,32,1572,1
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,150,True,8,82,2577,1,8,204,4,6,0.0329153605016,1049,85,0.0810295519542,0.375,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,14,BAD_PRACTICE,0.0430711610487,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.0446927374302,0.0195530726257,0.00139664804469,1.0,0.347826086957,0.0141776937618,0.344262295082,0.555268087187,-0.304347826087,0.00561797752809,0.0355805243446,0.555268087187,-0.5625,-0.571428571429,20,1021,751,2562,14,0.0,0,14,0,28,0.0125042999656,2230,30,9,2269,0,2200,0,0.0552370922619,0,4648,0,2527,9,0,7184,2121,0.0600555193304,119,0,1,1,1,0,0,0,0,0,1,1,1659,4805,32,1572,0
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,150,True,0,82,2577,1,0,204,1,6,0.19670846395,1049,85,0.0810295519542,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,14,BAD_PRACTICE,0.00187265917603,NM_METHOD_NAMING_CONVENTION,16,2,1,0.0446927374302,0.0195530726257,0.00139664804469,1.0,1.0,0.0,0.344262295082,0.555268087187,1.0,0.00561797752809,0.0355805243446,0.555268087187,-0.5625,-0.571428571429,20,1021,751,2562,14,0.0,0,14,0,28,0.0125042999656,2230,30,9,2269,0,2200,0,0.0552370922619,0,4648,0,2527,9,0,7184,2121,0.0600555193304,119,0,1,1,1,0,0,0,0,0,1,1,1659,4805,32,1572,0
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,150,True,138,82,2577,1,0,204,1,6,0.971003134796,1049,85,0.0810295519542,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,14,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.0446927374302,0.0195530726257,0.00139664804469,-1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.5625,-0.571428571429,20,1021,751,2562,14,0.0,0,14,0,28,0.0125042999656,2230,30,9,2269,0,2200,0,0.0552370922619,0,4648,0,2527,9,0,7184,2121,0.0600555193304,119,0,1,1,1,0,0,0,0,0,1,1,1659,4805,32,1572,1
1728,org/apache/commons/lang3/math,org/apache/commons/lang3/math/NumberUtilsTest.java,150,True,20,82,2577,1,0,204,6,6,0.614420062696,1049,85,0.0810295519542,1.0,19,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,14,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.0446927374302,0.0195530726257,0.00139664804469,1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.5625,-0.571428571429,20,1021,751,2562,14,0.0,0,14,0,28,0.0125042999656,2230,30,9,2269,0,2200,0,0.0552370922619,0,4648,0,2527,9,0,7184,2121,0.0600555193304,119,0,1,1,1,0,0,0,0,0,1,1,1659,4805,32,1572,0
1996,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableBooleanTest.java,271,True,0,7,1149,1,0,267,1,17,0.351145038168,84,24,0.285714285714,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,4,STYLE,0.0411985018727,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0153631284916,0.00558659217877,0.00139664804469,1.0,0.363636363636,0.00964187327824,0.262295081967,0.71258793893,-0.272727272727,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,0.5,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,103,1,0,104,0,102,0,0.00161004302719,0,2609,0,1935,1,0,4545,674,0.0248565993408,456,0,1,0,1,0,0,0,0,0,0,1,1996,4805,32,1572,0
1996,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableBooleanTest.java,271,True,0,7,1149,1,0,267,1,17,0.488549618321,84,24,0.285714285714,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,4,STYLE,0.0411985018727,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0153631284916,0.00558659217877,0.00139664804469,1.0,0.363636363636,0.00964187327824,0.262295081967,0.71258793893,-0.272727272727,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,0.5,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,103,1,0,104,0,102,0,0.00161004302719,0,2609,0,1935,1,0,4545,674,0.0248565993408,456,0,1,0,1,0,0,0,0,0,0,1,1996,4805,32,1572,0
1996,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableBooleanTest.java,271,True,0,7,1149,1,0,267,1,17,0.854961832061,84,24,0.285714285714,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,4,STYLE,0.00187265917603,UC_USELESS_OBJECT,17,2,2,0.0153631284916,0.00558659217877,0.00279329608939,0.0,1.0,0.0,0.262295081967,0.71258793893,1.0,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,0.5,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,103,1,0,104,0,102,0,0.00161004302719,0,2609,0,1935,1,0,4545,674,0.0248565993408,456,0,1,0,1,0,0,0,0,0,0,1,1996,4805,32,1572,0
1996,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableBooleanTest.java,271,True,0,7,1149,1,0,267,1,17,0.870229007634,84,24,0.285714285714,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,4,STYLE,0.00187265917603,UC_USELESS_VOID_METHOD,20,3,2,0.0153631284916,0.00558659217877,0.00279329608939,0.0,0.0,0.0,0.262295081967,0.71258793893,-1.0,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,0.5,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,103,1,0,104,0,102,0,0.00161004302719,0,2609,0,1935,1,0,4545,674,0.0248565993408,456,0,1,0,1,0,0,0,0,0,0,1,1996,4805,32,1572,1
2561,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableByteTest.java,751,True,0,15,1149,1,0,267,1,17,0.651685393258,120,23,0.191666666667,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,STYLE,0.0411985018727,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0153631284916,0.00139664804469,0.00139664804469,-1.0,0.363636363636,0.00964187327824,0.262295081967,0.71258793893,-0.272727272727,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,-1.0,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,139,2,0,141,0,137,0,0.0035801979874,0,2609,0,1935,1,0,4545,674,0.0248565993408,189,0,1,1,1,0,0,0,0,0,0,1,1729,4805,32,1572,1
2561,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableDoubleTest.java,751,True,0,16,1149,1,0,267,1,17,0.677248677249,128,23,0.1796875,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,STYLE,0.0411985018727,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0153631284916,0.00139664804469,0.00139664804469,-1.0,0.363636363636,0.00964187327824,0.262295081967,0.71258793893,-0.272727272727,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,-1.0,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,157,12,0,169,0,145,0,0.0232657036641,0,2609,0,1935,1,0,4545,674,0.0248565993408,186,0,1,1,1,0,0,0,0,0,0,1,1726,4805,32,1572,1
2561,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableFloatTest.java,751,True,0,16,1149,1,0,267,1,17,0.677248677249,128,23,0.1796875,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,STYLE,0.0411985018727,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0153631284916,0.00139664804469,0.00139664804469,-1.0,0.363636363636,0.00964187327824,0.262295081967,0.71258793893,-0.272727272727,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,-1.0,6,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,308,18,0,326,0,290,0,0.0156520105228,0,2609,0,1935,1,0,4545,674,0.0248565993408,186,0,1,1,1,0,0,0,0,0,0,1,1726,4805,32,1572,1
2561,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableIntTest.java,751,True,0,16,1149,1,0,267,1,17,0.654255319149,123,30,0.243902439024,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,STYLE,0.0411985018727,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0153631284916,0.00139664804469,0.00139664804469,-1.0,0.363636363636,0.00964187327824,0.262295081967,0.71258793893,-0.272727272727,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,-1.0,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,160,13,0,173,0,147,0,0.0117776136199,0,2609,0,1935,1,0,4545,674,0.0248565993408,189,0,1,1,1,0,0,0,0,0,0,1,1729,4805,32,1572,1
2561,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableLongTest.java,751,True,0,15,1149,1,0,267,1,17,0.637362637363,124,23,0.185483870968,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,STYLE,0.0411985018727,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0153631284916,0.00139664804469,0.00139664804469,-1.0,0.363636363636,0.00964187327824,0.262295081967,0.71258793893,-0.272727272727,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,-1.0,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,153,12,0,165,0,141,0,0.038586618988,0,2609,0,1935,1,0,4545,674,0.0248565993408,188,0,1,1,1,0,0,0,0,0,0,1,1728,4805,32,1572,1
1727,org/apache/commons/lang3/mutable,org/apache/commons/lang3/mutable/MutableShortTest.java,150,True,12,15,1149,1,0,267,1,17,0.612359550562,120,23,0.191666666667,1.0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,STYLE,0.0411985018727,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0153631284916,0.00139664804469,0.00139664804469,1.0,0.363636363636,0.00964187327824,0.262295081967,0.71258793893,-0.272727272727,0.0168539325843,0.147940074906,0.71258793893,-0.272727272727,1.0,5,1021,751,2562,5,0.0,0,5,0,10,0.000980538505893,149,12,0,161,0,137,0,0.0467587984317,0,2609,0,1935,1,0,4545,674,0.0248565993408,187,0,1,1,1,0,0,0,0,0,0,1,1727,4805,32,1572,0
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,751,True,23,29,2173,1,20,171,6,61,0.280672268908,230,331,1.43913043478,0.521739130435,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,4,MALICIOUS_CODE,0.00749063670412,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.0614525139665,0.00558659217877,0.00139664804469,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.863636363636,-1.0,11,1021,751,2562,26,0.0,0,9,17,35,0.0466899117907,8,571,1,580,0,-563,0,0.0592584502802,0,4227,0,2372,46,0,6645,1855,0.0938678346104,268,0,1,1,1,1,1,0,0,0,1,0,1808,4805,14,1554,1
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,751,True,37,29,2173,1,24,171,9,61,0.171428571429,230,331,1.43913043478,0.351351351351,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,4,MALICIOUS_CODE,0.00749063670412,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.0614525139665,0.00558659217877,0.00139664804469,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.863636363636,-1.0,11,1021,751,2562,26,0.0,0,9,17,35,0.0466899117907,8,571,1,580,0,-563,0,0.0592584502802,0,4227,0,2372,46,0,6645,1855,0.0938678346104,268,0,1,1,1,1,1,0,0,0,1,0,1808,4805,14,1554,1
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,751,True,12,29,2173,1,12,171,4,61,0.514285714286,230,331,1.43913043478,0.5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,4,MALICIOUS_CODE,0.00749063670412,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.0614525139665,0.00558659217877,0.00139664804469,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.863636363636,-1.0,11,1021,751,2562,26,0.0,0,9,17,35,0.0466899117907,8,571,1,580,0,-563,0,0.0592584502802,0,4227,0,2372,46,0,6645,1855,0.0938678346104,268,0,1,1,1,1,1,0,0,0,1,0,1808,4805,14,1554,1
2562,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtils.java,751,True,12,29,2173,1,12,171,4,61,0.865546218487,230,331,1.43913043478,0.5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,4,MALICIOUS_CODE,0.00749063670412,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.0614525139665,0.00558659217877,0.00139664804469,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.863636363636,-1.0,11,1021,751,2562,26,0.0,0,9,17,35,0.0466899117907,8,571,1,580,0,-563,0,0.0592584502802,0,4227,0,2372,46,0,6645,1855,0.0938678346104,268,0,1,1,1,1,1,0,0,0,1,0,1808,4805,14,1554,1
