F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Strategy,F3-NA,F3-Type[],F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-null,F3-boolean,F3-Object,F3-Character,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-SystemUtils.isOSMatch(osName osVersion  Windows 9   4.1 ),F3-String,F3-int,F3-char[],F3-sb.toString(),F3-Date,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-Integer,F12-Random,F12-long,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-Executors,F2-String,F2-ExceptionUtilsTest,F2-Collections,F2-Method,F2-Reader,F2-Map<Locale Strategy>,F2-TypeUtilsTest<B>,F2-Calendar,F2-TestSubObject,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.io.IOException,F13-private,F13-NA,F18-NA,F14-static-final,F14-NA,F14-final,F1-delegateBooleanAssertion,F1-NA,F1-assertSame,F1-getDeclaredField,F1-abs,F1-assertEquals,F1-getFraction,F1-pow,F1-substring,F1-get,F1-asReader,F1-getGenericParameterTypes,F1-constantFuture,F1-appendln,F1-compareTo,F1-charAt,F1-assertFalse,F1-read,F1-toString,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-ProxyInvocationHandler,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-StrBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-long,F4-Throwable,F4-char,F4-TypeVariable[],F4-void,F4-int,F4-String,F4-Field,F4-Strategy,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,72,79,5739,2,12,600,1,55,0.895586652314,1456,91,0.0625,0.722222222222,32,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,CORRECTNESS,0.0064308681672,RANGE_ARRAY_LENGTH,7,2,9,0.0617283950617,0.0233196159122,0.0123456790123,-1.0,0.0,0.0,0.318181818182,0.196376553413,-1.0,0.0032154340836,0.0305466237942,0.196376553413,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,72,79,5739,2,12,600,1,55,0.897739504844,1456,91,0.0625,0.805555555556,32,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,CORRECTNESS,0.0064308681672,RANGE_ARRAY_LENGTH,7,2,9,0.0617283950617,0.0233196159122,0.0123456790123,-1.0,0.0,0.0,0.318181818182,0.196376553413,-1.0,0.0032154340836,0.0305466237942,0.196376553413,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,72,79,5739,2,12,600,1,55,0.889128094726,1456,91,0.0625,0.472222222222,32,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,CORRECTNESS,0.0048231511254,RANGE_ARRAY_OFFSET,7,2,9,0.0617283950617,0.0233196159122,0.0123456790123,-1.0,0.0,0.0,0.318181818182,0.196376553413,-1.0,0.0032154340836,0.0305466237942,0.196376553413,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,72,79,5739,2,12,600,1,55,0.893433799785,1456,91,0.0625,0.638888888889,32,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,CORRECTNESS,0.0048231511254,RANGE_ARRAY_OFFSET,7,2,9,0.0617283950617,0.0233196159122,0.0123456790123,-1.0,0.0,0.0,0.318181818182,0.196376553413,-1.0,0.0032154340836,0.0305466237942,0.196376553413,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,72,79,5739,2,12,600,1,55,0.897739504844,1456,91,0.0625,0.805555555556,32,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,CORRECTNESS,0.0048231511254,RANGE_ARRAY_OFFSET,7,2,9,0.0617283950617,0.0233196159122,0.0123456790123,-1.0,0.0,0.0,0.318181818182,0.196376553413,-1.0,0.0032154340836,0.0305466237942,0.196376553413,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,360,79,5739,2,12,600,1,55,0.893433799785,1456,91,0.0625,0.127777777778,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,BAD_PRACTICE,0.0016077170418,RR_NOT_CHECKED,16,2,9,0.0617283950617,0.0233196159122,0.0123456790123,-1.0,0.0,0.0,0.184210526316,0.562589058742,-1.0,0.0016077170418,0.0225080385852,0.562589058742,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,124,79,5739,2,12,600,1,55,0.17491926803,1456,91,0.0625,0.120967741935,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0617283950617,0.0233196159122,0.00137174211248,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,124,79,5739,2,12,600,1,55,0.60548977395,1456,91,0.0625,0.104838709677,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0617283950617,0.0233196159122,0.00137174211248,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,38,79,5739,2,12,600,1,55,0.621905274489,1456,91,0.0625,0.289473684211,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.0617283950617,0.0233196159122,0.00274348422497,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,40,79,5739,2,12,600,1,55,0.634284176534,1456,91,0.0625,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0617283950617,0.0233196159122,0.00137174211248,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,56,79,5739,2,12,600,1,55,0.229278794403,1456,91,0.0625,0.357142857143,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.0617283950617,0.0233196159122,0.00274348422497,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrBuilderTest.java,1117,True,72,79,5739,2,8,600,1,55,0.902583423036,1456,91,0.0625,0.930555555556,32,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,17,BAD_PRACTICE,0.0016077170418,SR_NOT_CHECKED,16,2,9,0.0617283950617,0.0233196159122,0.0123456790123,-1.0,0.0,0.0,0.184210526316,0.562589058742,-1.0,0.0016077170418,0.0225080385852,0.562589058742,-0.422222222222,-1.0,10,1228,1117,2562,147,0.132653061224,0,6,141,153,0.0354063805096,3021,11,0,3032,0,3010,13,0.0339627291349,13,11030,0,5857,45,13,16932,5173,0.0636186979169,27,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1360,4805,6,1339,1
2505,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrLookupTest.java,1093,True,6,4,5739,1,8,600,1,55,0.934210526316,43,23,0.53488372093,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,2,STYLE,0.254019292605,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.0617283950617,0.00274348422497,0.00137174211248,-1.0,0.170886075949,0.00616017499983,0.209439528024,0.689900177221,-0.658227848101,0.016077170418,0.106109324759,0.689900177221,-0.422222222222,-1.0,6,1228,1117,2562,147,0.0,0,6,141,153,0.0354063805096,134,26,0,160,0,108,0,0.00379578320168,0,11030,0,5857,45,0,16932,5173,0.0636186979169,135,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1468,4805,6,1339,1
2505,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrLookupTest.java,1093,True,11,4,5739,1,12,600,1,55,0.644736842105,43,23,0.53488372093,0.545454545455,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,2,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.0617283950617,0.00274348422497,0.00137174211248,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.422222222222,-1.0,6,1228,1117,2562,147,0.0,0,6,141,153,0.0354063805096,134,26,0,160,0,108,0,0.00379578320168,0,11030,0,5857,45,0,16932,5173,0.0636186979169,135,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1468,4805,6,1339,1
1737,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrTokenizer.java,517,True,8,64,5739,1,12,600,1,55,0.966786355476,431,592,1.37354988399,0.5625,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,1,BAD_PRACTICE,0.0016077170418,CN_IDIOM_NO_SUPER_CALL,14,1,1,0.0617283950617,0.00137174211248,0.00137174211248,1.0,1.0,0.0,0.184210526316,0.562589058742,1.0,0.0016077170418,0.0225080385852,0.562589058742,-0.422222222222,1.0,10,1228,1117,2562,147,0.0,0,6,141,153,0.0354063805096,1021,1012,0,2033,0,9,0,0.0404857144869,0,11030,0,5857,45,0,16932,5173,0.0636186979169,175,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1508,4805,6,1339,0
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrTokenizerTest.java,1117,True,0,59,5739,4,11,600,1,55,0.666666666667,708,46,0.0649717514124,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,3,PERFORMANCE,0.0739549839228,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0617283950617,0.00411522633745,0.0,0.0,0.630434782609,0.0194155639572,0.420168067227,0.255838592773,0.260869565217,0.0016077170418,0.08038585209,0.255838592773,-0.422222222222,-0.333333333333,8,1228,1117,2562,147,0.0,0,6,141,153,0.0354063805096,1459,69,0,1528,0,1390,0,0.0166687167639,0,11030,0,5857,45,0,16932,5173,0.0636186979169,132,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1465,4805,6,1339,1
2562,org/apache/commons/lang3/text,org/apache/commons/lang3/text/StrTokenizerTest.java,1117,True,0,59,5739,4,11,600,1,55,0.963594994312,708,46,0.0649717514124,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45,3,PERFORMANCE,0.0739549839228,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0617283950617,0.00411522633745,0.0,0.0,0.630434782609,0.0194155639572,0.420168067227,0.255838592773,0.260869565217,0.0016077170418,0.08038585209,0.255838592773,-0.422222222222,-0.333333333333,8,1228,1117,2562,147,0.0,0,6,141,153,0.0354063805096,1459,69,0,1528,0,1390,0,0.0166687167639,0,11030,0,5857,45,0,16932,5173,0.0636186979169,132,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1465,4805,6,1339,1
