F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-List<String>,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Character,F16-Double,F16-String,F16-Double[],F16-Integer,F16-StrBuilder,F16-Boolean[],F16-Short[],F16-Short,F16-Integer[],F16-Float[],F16-Character[],F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-double[],F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F7--,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-List<Integer>,F2-TimeUnit,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-Executors,F2-String,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-Calendar,F2-TestSubObject,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F6-java.io.IOException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-setAccessible,F1-substring,F1-assertArrayEquals,F1-asReader,F1-constantFuture,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-Token[],F4-long,F4-Date,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-String,F4-int,F4-Field,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-kinow@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-djones@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category,status
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,8.0,57.0,2764.0,1.0,8.0,250.0,4.0,62.0,0.0469230769231,1065.0,132.0,0.123943661972,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,BAD_PRACTICE,0.0426409903714,ISC_INSTANTIATE_STATIC_CLASS,19.0,3.0,1.0,0.0797297297297,0.0202702702703,0.00135135135135,-1.0,0.0,0.0,0.012987012987,0.162984201945,-1.0,0.0,0.00137551581843,0.162984201945,-1.0,-1.0,22.0,1360.0,1244.0,2136.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,3.0,57.0,2764.0,1.0,8.0,250.0,1.0,62.0,0.146153846154,1065.0,132.0,0.123943661972,0.666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,1.0,0.0797297297297,0.0202702702703,0.00135135135135,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,20.0,1057.0,1093.0,1833.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,3.0,57.0,2764.0,1.0,8.0,250.0,1.0,62.0,0.15,1065.0,132.0,0.123943661972,0.666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,1.0,0.0797297297297,0.0202702702703,0.00135135135135,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,20.0,1057.0,1093.0,1833.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,3.0,57.0,2764.0,1.0,8.0,250.0,1.0,62.0,0.176153846154,1065.0,132.0,0.123943661972,0.666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,1.0,0.0797297297297,0.0202702702703,0.00135135135135,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,20.0,1057.0,1093.0,1833.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,3.0,57.0,2764.0,1.0,8.0,250.0,1.0,62.0,0.18,1065.0,132.0,0.123943661972,0.666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,1.0,0.0797297297297,0.0202702702703,0.00135135135135,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,20.0,1057.0,1093.0,1833.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,78.0,57.0,2764.0,1.0,12.0,250.0,1.0,62.0,0.464615384615,1065.0,132.0,0.123943661972,0.0384615384615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,2.0,0.0797297297297,0.0202702702703,0.0027027027027,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,20.0,1057.0,1093.0,1833.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,78.0,57.0,2764.0,1.0,12.0,250.0,1.0,62.0,0.480769230769,1065.0,132.0,0.123943661972,0.269230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,2.0,0.0797297297297,0.0202702702703,0.0027027027027,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,6.0,360.0,230.0,1136.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,58.0,57.0,2764.0,1.0,12.0,250.0,1.0,62.0,0.529230769231,1065.0,132.0,0.123943661972,0.051724137931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,2.0,0.0797297297297,0.0202702702703,0.0027027027027,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,20.0,1057.0,1093.0,1833.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,58.0,57.0,2764.0,1.0,12.0,250.0,1.0,62.0,0.545384615385,1065.0,132.0,0.123943661972,0.362068965517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,2.0,0.0797297297297,0.0202702702703,0.0027027027027,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,6.0,360.0,230.0,1136.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,4805.0,6.0,781.0,open,open
1328.0,org/apache/commons/lang3/reflect,org/apache/commons/lang3/reflect/FieldUtilsTest.java,524.0,True,24.0,57.0,2764.0,1.0,12.0,250.0,1.0,62.0,0.341538461538,1065.0,132.0,0.123943661972,0.791666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,CORRECTNESS,0.0371389270977,NP_NULL_PARAM_DEREF_NONVIRTUAL,6.0,1.0,1.0,0.0797297297297,0.0202702702703,0.00135135135135,-1.0,0.0,0.0,0.0243902439024,0.0394467578822,-1.0,0.00137551581843,0.00137551581843,0.0394467578822,-1.0,-1.0,6.0,360.0,230.0,1136.0,44.0,0.00400600901352,2.0,45.0,-1.0,91.0,0.0193074387391,1277.0,211.0,5.0,1493.0,4.0,1066.0,4.0,0.147501703369,8.0,5508.0,0.0,2971.0,88.0,0.0,8567.0,2537.0,0.18035504388,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,4805.0,6.0,781.0,open,open
