F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-DataDictionaryImpl,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-IndexInput,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-indexName,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-DRDAServerStarter,F8-DDdependableFinder,F8-BasicClientDataSource40,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-DoubleProperties,F8-BasicEmbeddedDataSource40,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-RealTableScanStatistics,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-rowResult,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-portingOnly,F11-currentConnEnv,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
3928,org/apache/derby/impl/store/replication/master,org/apache/derby/impl/store/replication/master/AsynchronousLogShipper.java,2306,True,15,11,340,1,0,34,4,3,0.921397379913,186,222,1.1935483871,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,STYLE,0.00877542879936,UC_USELESS_CONDITION,19,3,1,0.00397686189443,0.00325379609544,0.000361532899494,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,7,3640,2306,3928,0,0.0,0,0,0,0,0.0,20,8,3,31,0,12,0,0.184843151996,0,638,0,28,4,0,670,610,0.11944517072,425,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,713,8135,425,713,1
3928,org/apache/derby/impl/store/replication/master,org/apache/derby/impl/store/replication/master/AsynchronousLogShipper.java,2306,True,28,11,340,1,24,34,6,3,0.482532751092,186,222,1.1935483871,0.392857142857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,MT_CORRECTNESS,0.000797766254487,UW_UNCOND_WAIT,17,3,2,0.00397686189443,0.00325379609544,0.000723065798988,-1.0,0.0,0.0,0.00625,7.25617549263e-05,-1.0,0.0,0.000398883127244,7.25617549263e-05,-1.0,-1.0,6,3555,2286,3843,0,0.0,0,0,0,0,0.0,20,8,3,31,0,12,0,0.184843151996,0,638,0,28,4,0,670,610,0.11944517072,425,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,713,8135,425,713,1
3928,org/apache/derby/impl/store/replication/master,org/apache/derby/impl/store/replication/master/AsynchronousLogShipper.java,2306,True,14,11,340,1,16,34,5,3,0.731441048035,186,222,1.1935483871,0.571428571429,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,MT_CORRECTNESS,0.00119664938173,WA_NOT_IN_LOOP,17,3,2,0.00397686189443,0.00325379609544,0.000723065798988,-1.0,0.0,0.0,0.00625,7.25617549263e-05,-1.0,0.0,0.000398883127244,7.25617549263e-05,-1.0,-1.0,3,3524,2278,3812,0,0.0,0,0,0,0,0.0,20,8,3,31,0,12,0,0.184843151996,0,638,0,28,4,0,670,610,0.11944517072,425,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,713,8135,425,713,1
3928,org/apache/derby/impl/store/replication/master,org/apache/derby/impl/store/replication/master/MasterController.java,2306,True,30,19,340,1,8,34,5,3,0.505409582689,334,245,0.733532934132,0.633333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,STYLE,0.0215396888712,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.00397686189443,0.000723065798988,0.000361532899494,-1.0,0.0185185185185,0.00045438957476,0.0131332082552,0.037534609309,-0.962962962963,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,8,3640,2306,3928,0,0.0,0,0,0,0,0.0,559,20,1,580,0,539,0,0.163598011683,0,638,0,28,4,0,670,610,0.11944517072,425,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,713,8135,425,713,1
3928,org/apache/derby/impl/store/replication/master,org/apache/derby/impl/store/replication/master/MasterController.java,2306,True,0,19,340,1,8,34,1,3,0.335394126739,334,245,0.733532934132,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,PERFORMANCE,0.0207419226167,URF_UNREAD_FIELD,18,2,0,0.00397686189443,0.000723065798988,0.0,0.0,0.0384615384615,0.00246548323471,0.197580645161,0.147880574963,-0.923076923077,0.00279218189071,0.0362983645792,0.147880574963,-1.0,-1.0,8,3640,2306,3928,0,0.0,0,0,0,0,0.0,559,20,1,580,0,539,0,0.163598011683,0,638,0,28,4,0,670,610,0.11944517072,425,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,713,8135,425,713,1
3928,org/apache/derby/impl/store/replication/net,org/apache/derby/impl/store/replication/net/ReplicationMessage.java,2306,True,10,6,348,1,13,33,2,10,0.888349514563,58,123,2.12068965517,0.433333333333,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,STYLE,0.0247307538891,SF_SWITCH_NO_DEFAULT,19,2,1,0.0057845263919,0.000361532899494,0.000361532899494,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,1,3640,2306,3928,0,0.0,0,0,0,0,0.0,8,0,0,8,0,8,0,0.0879120879121,0,639,0,94,39,0,772,545,0.123696119435,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3830,8135,578,866,1
3830,org/apache/derby/impl/store/replication/net,org/apache/derby/impl/store/replication/net/ReplicationMessageReceive.java,2282,True,0,11,348,4,13,33,1,10,0.863758992806,261,232,0.888888888889,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,MT_CORRECTNESS,0.0331072995612,IS2_INCONSISTENT_SYNC,17,2,0,0.0057845263919,0.00253073029646,0.0,0.0,0.0120481927711,0.000793535588136,0.00625,7.25617549263e-05,-0.975903614458,0.0,0.000398883127244,7.25617549263e-05,-1.0,-1.0,5,3542,2282,3830,0,0.0,0,0,0,0,0.0,400,62,13,475,0,338,0,0.183281611581,0,639,0,94,39,0,772,545,0.123696119435,578,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,866,8135,578,866,1
3830,org/apache/derby/impl/store/replication/net,org/apache/derby/impl/store/replication/net/ReplicationMessageReceive.java,2282,True,28,11,348,4,16,33,4,10,0.870503597122,261,232,0.888888888889,0.321428571429,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,MT_CORRECTNESS,0.00478659752692,NO_NOTIFY_NOT_NOTIFYALL,17,3,2,0.0057845263919,0.00253073029646,0.000723065798988,-1.0,0.0,0.0,0.00625,7.25617549263e-05,-1.0,0.0,0.000398883127244,7.25617549263e-05,-1.0,-1.0,5,3542,2282,3830,0,0.0,0,0,0,0,0.0,400,62,13,475,0,338,0,0.183281611581,0,639,0,94,39,0,772,545,0.123696119435,578,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,866,8135,578,866,1
3830,org/apache/derby/impl/store/replication/net,org/apache/derby/impl/store/replication/net/ReplicationMessageReceive.java,2282,True,14,11,348,4,16,33,4,10,0.785971223022,261,232,0.888888888889,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,MT_CORRECTNESS,0.00478659752692,NO_NOTIFY_NOT_NOTIFYALL,17,3,2,0.0057845263919,0.00253073029646,0.000723065798988,-1.0,0.0,0.0,0.00625,7.25617549263e-05,-1.0,0.0,0.000398883127244,7.25617549263e-05,-1.0,-1.0,5,3542,2282,3830,0,0.0,0,0,0,0,0.0,400,62,13,475,0,338,0,0.183281611581,0,639,0,94,39,0,772,545,0.123696119435,578,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,866,8135,578,866,1
3830,org/apache/derby/impl/store/replication/net,org/apache/derby/impl/store/replication/net/ReplicationMessageReceive.java,2282,True,16,11,348,4,12,33,4,10,0.402877697842,261,232,0.888888888889,0.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,MT_CORRECTNESS,0.00478659752692,NO_NOTIFY_NOT_NOTIFYALL,17,3,1,0.0057845263919,0.00253073029646,0.000361532899494,-1.0,0.0,0.0,0.00625,7.25617549263e-05,-1.0,0.0,0.000398883127244,7.25617549263e-05,-1.0,-1.0,5,3542,2282,3830,0,0.0,0,0,0,0,0.0,400,62,13,475,0,338,0,0.183281611581,0,639,0,94,39,0,772,545,0.123696119435,578,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,866,8135,578,866,1
3830,org/apache/derby/impl/store/replication/net,org/apache/derby/impl/store/replication/net/ReplicationMessageReceive.java,2282,True,56,11,348,4,18,33,7,10,0.879496402878,261,232,0.888888888889,0.214285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,MT_CORRECTNESS,0.000398883127244,TLW_TWO_LOCK_WAIT,12,1,2,0.0057845263919,0.00253073029646,0.000723065798988,-1.0,0.0,0.0,0.00625,7.25617549263e-05,-1.0,0.0,0.000398883127244,7.25617549263e-05,-1.0,-1.0,5,3542,2282,3830,0,0.0,0,0,0,0,0.0,400,62,13,475,0,338,0,0.183281611581,0,639,0,94,39,0,772,545,0.123696119435,578,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,866,8135,578,866,1
3830,org/apache/derby/impl/store/replication/net,org/apache/derby/impl/store/replication/net/ReplicationMessageReceive.java,2282,True,14,11,348,4,8,33,4,10,0.775179856115,261,232,0.888888888889,0.214285714286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,STYLE,0.0347028320702,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.0057845263919,0.00253073029646,0.000723065798988,-1.0,0.0,0.0,0.0131332082552,0.037534609309,-1.0,0.00438771439968,0.00119664938173,0.037534609309,-1.0,-1.0,5,3542,2282,3830,0,0.0,0,0,0,0,0.0,400,62,13,475,0,338,0,0.183281611581,0,639,0,94,39,0,772,545,0.123696119435,578,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,866,8135,578,866,1
