F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Runtime,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-EmbeddedBaseDataSource,F8-DRDAServerStarter,F8-DDdependableFinder,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-ClientBaseDataSourceRoot,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F8-ijRowResult,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-serialVersionUID,F11-portingOnly,F11-currentConnEnv,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,986,True,58,20,12017,1,16,1269,13,88,0.620325203252,621,459,0.739130434783,0.543103448276,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,12,MT_CORRECTNESS,0.00564743848326,VO_VOLATILE_INCREMENT,14,2,3,0.061724137931,0.00413793103448,0.00103448275862,-1.0,0.0,0.0,0.2125,0.11111198965,-1.0,0.00927793465107,0.00443727309399,0.11111198965,-0.865921787709,-1.0,15,1900,1225,2335,29,0.0,1,9,20,39,0.000585166360757,524,53,23,600,0,471,0,0.295250110312,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,21,455,1
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,986,True,64,20,12017,1,16,1269,14,88,0.282926829268,621,459,0.739130434783,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,12,MT_CORRECTNESS,0.00564743848326,VO_VOLATILE_INCREMENT,14,2,2,0.061724137931,0.00413793103448,0.000689655172414,-1.0,0.0,0.0,0.2125,0.11111198965,-1.0,0.00927793465107,0.00443727309399,0.11111198965,-0.865921787709,-1.0,15,1900,1225,2335,29,0.0,1,9,20,39,0.000585166360757,524,53,23,600,0,471,0,0.295250110312,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,21,455,1
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,986,True,64,20,12017,1,16,1269,14,88,0.315447154472,621,459,0.739130434783,0.9375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,12,MT_CORRECTNESS,0.00564743848326,VO_VOLATILE_INCREMENT,14,2,2,0.061724137931,0.00413793103448,0.000689655172414,-1.0,0.0,0.0,0.2125,0.11111198965,-1.0,0.00927793465107,0.00443727309399,0.11111198965,-0.865921787709,-1.0,15,1900,1225,2335,29,0.0,1,9,20,39,0.000585166360757,524,53,23,600,0,471,0,0.295250110312,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,21,455,1
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,986,True,75,20,12017,1,16,1269,15,88,0.689430894309,621,459,0.739130434783,0.186666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,12,MT_CORRECTNESS,0.00564743848326,VO_VOLATILE_INCREMENT,14,2,2,0.061724137931,0.00413793103448,0.000689655172414,-1.0,0.0,0.0,0.2125,0.11111198965,-1.0,0.00927793465107,0.00443727309399,0.11111198965,-0.865921787709,-1.0,15,1900,1225,2335,29,0.0,1,9,20,39,0.000585166360757,524,53,23,600,0,471,0,0.295250110312,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,21,455,1
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,986,True,75,20,12017,1,20,1269,15,88,0.756910569106,621,459,0.739130434783,0.88,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,12,MT_CORRECTNESS,0.00564743848326,VO_VOLATILE_INCREMENT,14,2,2,0.061724137931,0.00413793103448,0.000689655172414,-1.0,0.0,0.0,0.2125,0.11111198965,-1.0,0.00927793465107,0.00443727309399,0.11111198965,-0.865921787709,-1.0,15,1900,1225,2335,29,0.0,1,9,20,39,0.000585166360757,524,53,23,600,0,471,0,0.295250110312,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,21,455,1
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,986,True,54,20,12017,1,16,1269,11,88,0.425203252033,621,459,0.739130434783,0.407407407407,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,12,MT_CORRECTNESS,0.00564743848326,VO_VOLATILE_INCREMENT,14,2,2,0.061724137931,0.00413793103448,0.000689655172414,-1.0,0.0,0.0,0.2125,0.11111198965,-1.0,0.00927793465107,0.00443727309399,0.11111198965,-0.865921787709,-1.0,15,1900,1225,2335,29,0.0,1,9,20,39,0.000585166360757,524,53,23,600,0,471,0,0.295250110312,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,21,455,1
1894,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RAFContainer4.java,986,True,54,20,12017,1,16,1269,11,88,0.456097560976,621,459,0.739130434783,0.925925925926,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,12,MT_CORRECTNESS,0.00564743848326,VO_VOLATILE_INCREMENT,14,2,2,0.061724137931,0.00413793103448,0.000689655172414,-1.0,0.0,0.0,0.2125,0.11111198965,-1.0,0.00927793465107,0.00443727309399,0.11111198965,-0.865921787709,-1.0,15,1900,1225,2335,29,0.0,1,9,20,39,0.000585166360757,524,53,23,600,0,471,0,0.295250110312,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,605,8135,21,455,1
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/ReclaimSpace.java,3519,True,9,18,12017,1,0,1269,6,88,0.983333333333,161,28,0.173913043478,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1,BAD_PRACTICE,0.00040338846309,NP_TOSTRING_COULD_RETURN_NULL,14,2,1,0.061724137931,0.000344827586207,0.000344827586207,-1.0,0.0,0.0,0.0593824228029,0.155913080574,-1.0,0.00524405002017,0.00605082694635,0.155913080574,-0.865921787709,-1.0,6,7699,3519,8134,29,0.0,1,9,20,39,0.000585166360757,6,0,0,6,0,6,0,3.36267830602e-06,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,278,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,713,8135,21,455,1
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RecordId.java,3519,True,11,16,12017,1,0,1269,3,88,0.947368421053,180,57,0.316666666667,1.0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1,PERFORMANCE,0.0713997579669,DM_NUMBER_CTOR,18,2,1,0.061724137931,0.000344827586207,0.000344827586207,-1.0,0.338983050847,0.014938236139,0.231101511879,0.153502582255,-0.322033898305,0.00443727309399,0.0387252924566,0.153502582255,-0.865921787709,-1.0,10,7700,3519,8135,29,0.0,1,9,20,39,0.000585166360757,361,4,0,365,0,357,0,0.0628602618765,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,278,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,713,8135,21,455,1
8134,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/RFResource.java,3519,True,0,7,12017,2,0,1269,1,88,0.87417218543,207,36,0.173913043478,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1,STYLE,0.027027027027,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.061724137931,0.000344827586207,0.000344827586207,-1.0,0.044776119403,0.00106928046335,0.0301886792453,0.132815665118,-0.910447761194,0.00887454618798,0.00524405002017,0.132815665118,-0.865921787709,-1.0,5,5422,2671,5857,29,0.0,1,9,20,39,0.000585166360757,64,21,54,139,0,43,0,0.0158144226729,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,431,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,866,8135,21,455,1
8130,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/StoredPage.java,3476,True,23,128,12017,1,12,1269,7,88,0.265242593388,5251,2653,0.505237097696,0.739130434783,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,19,STYLE,0.0919725695845,DLS_DEAD_LOCAL_STORE,17,2,1,0.061724137931,0.00655172413793,0.000344827586207,-1.0,0.0219298245614,0.000536222683903,0.0301886792453,0.132815665118,-0.956140350877,0.00887454618798,0.00524405002017,0.132815665118,-0.865921787709,-0.894736842105,9,2162,1371,2597,29,0.0,1,9,20,39,0.000585166360757,444,82,3577,4103,0,362,0,0.184693734275,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,207,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,642,8135,21,455,1
8130,org/apache/derby/impl/store/raw/data,org/apache/derby/impl/store/raw/data/StoredPage.java,3476,True,36,128,12017,1,8,1269,18,88,0.834370974667,5251,2653,0.505237097696,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,19,STYLE,0.0919725695845,DLS_DEAD_LOCAL_STORE,17,2,1,0.061724137931,0.00655172413793,0.000344827586207,-1.0,0.0219298245614,0.000536222683903,0.0301886792453,0.132815665118,-0.956140350877,0.00887454618798,0.00524405002017,0.132815665118,-0.865921787709,-0.894736842105,9,2162,1371,2597,29,0.0,1,9,20,39,0.000585166360757,444,82,3577,4103,0,362,0,0.184693734275,0,7644,0,1146,6942,0,15732,6498,0.0302327098601,207,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,642,8135,21,455,1
