F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F3-Level,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-Hashtable<String Integer>,F2-AccessibleObject,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.BufferedOutputStream,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-setAccessible,F1-longValue,F1-get,F1-append,F1-getConnection,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F1-length,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-view,F9-NA,F9-wrapper,F9-uniqueId,F9-compressableMimeTypes,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocket.java,1024,True,3,48,505,1,0,92,1,13,0.515184381779,699,115,0.16452074392,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,STYLE,0.00276243093923,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.0096921322691,0.00285062713797,0.00114025085519,1.0,0.75,0.00604838709677,0.259713701431,0.300892035952,0.5,0.0110497237569,0.0766574585635,0.300892035952,1.0,1.0,10,6017,1024,10004,5,0.0,0,1,4,6,0.0298507462687,818,22,1,841,0,796,0,0.311678670707,0,1980,0,40,58,0,2078,1940,0.162338148039,4233,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8220,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocket.java,1024,True,3,48,505,1,0,92,1,13,0.909978308026,699,115,0.16452074392,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,STYLE,0.00276243093923,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.0096921322691,0.00285062713797,0.00114025085519,1.0,0.75,0.00604838709677,0.259713701431,0.300892035952,0.5,0.0110497237569,0.0766574585635,0.300892035952,1.0,1.0,10,6017,1024,10004,5,0.0,0,1,4,6,0.0298507462687,818,22,1,841,0,796,0,0.311678670707,0,1980,0,40,58,0,2078,1940,0.162338148039,4233,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8220,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocket.java,1024,True,15,48,505,1,24,92,2,13,0.325379609544,699,115,0.16452074392,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,MT_CORRECTNESS,0.00345303867403,UW_UNCOND_WAIT,17,3,2,0.0096921322691,0.00285062713797,0.00114025085519,1.0,0.6,0.0171428571429,0.166666666667,0.257093944048,0.2,0.000690607734807,0.0124309392265,0.257093944048,1.0,1.0,10,6017,1024,10004,5,0.0,0,1,4,6,0.0298507462687,818,22,1,841,0,796,0,0.311678670707,0,1980,0,40,58,0,2078,1940,0.162338148039,4233,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8220,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocket.java,1024,True,15,48,505,1,24,92,2,13,0.325379609544,699,115,0.16452074392,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,MT_CORRECTNESS,0.00345303867403,WA_NOT_IN_LOOP,17,3,2,0.0096921322691,0.00285062713797,0.00114025085519,1.0,0.6,0.0171428571429,0.166666666667,0.257093944048,0.2,0.000690607734807,0.0124309392265,0.257093944048,1.0,1.0,10,6017,1024,10004,5,0.0,0,1,4,6,0.0298507462687,818,22,1,841,0,796,0,0.311678670707,0,1980,0,40,58,0,2078,1940,0.162338148039,4233,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8220,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,8,40,505,11,8,92,1,13,0.183431952663,914,256,0.280087527352,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,I18N,0.0359116022099,DM_DEFAULT_ENCODING,19,1,2,0.0096921322691,0.00627137970353,0.00114025085519,1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.00138121546961,0.0117403314917,0.0584959093235,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,3,40,505,11,8,92,1,13,0.191568047337,914,256,0.280087527352,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,MALICIOUS_CODE,0.0379834254144,EI_EXPOSE_REP2,18,2,2,0.0096921322691,0.00627137970353,0.00114025085519,1.0,0.145454545455,0.00956134774317,0.195729537367,0.16601223569,-0.709090909091,0.00276243093923,0.0352209944751,0.16601223569,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,6,40,505,11,8,92,2,13,0.235207100592,914,256,0.280087527352,0.833333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,MALICIOUS_CODE,0.0379834254144,EI_EXPOSE_REP2,18,2,1,0.0096921322691,0.00627137970353,0.000570125427594,1.0,0.145454545455,0.00956134774317,0.195729537367,0.16601223569,-0.709090909091,0.00276243093923,0.0352209944751,0.16601223569,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,29,40,505,11,12,92,4,13,0.66124260355,914,256,0.280087527352,0.862068965517,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,STYLE,0.0131215469613,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,1,0.0096921322691,0.00627137970353,0.000570125427594,1.0,0.0526315789474,0.00160843534983,0.259713701431,0.300892035952,-0.894736842105,0.0110497237569,0.0766574585635,0.300892035952,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,51,40,505,11,28,92,18,13,0.474112426036,914,256,0.280087527352,0.294117647059,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,STYLE,0.0110497237569,UCF_USELESS_CONTROL_FLOW,20,3,1,0.0096921322691,0.00627137970353,0.000570125427594,1.0,0.125,0.00352822580645,0.259713701431,0.300892035952,-0.75,0.0110497237569,0.0766574585635,0.300892035952,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,0,40,505,11,0,92,1,13,0.151627218935,914,256,0.280087527352,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,STYLE,0.0165745856354,BC_UNCONFIRMED_CAST,20,3,1,0.0096921322691,0.00627137970353,0.000570125427594,1.0,0.291666666667,0.0066644265233,0.259713701431,0.300892035952,-0.416666666667,0.0110497237569,0.0766574585635,0.300892035952,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,0,40,505,11,22,92,1,13,0.148668639053,914,256,0.280087527352,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,PERFORMANCE,0.0255524861878,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0096921322691,0.00627137970353,0.0,0.0,0.135135135135,0.0073046018992,0.656050955414,0.352274705667,-0.72972972973,0.0538674033149,0.017955801105,0.352274705667,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,0,40,505,11,0,92,1,13,0.594674556213,914,256,0.280087527352,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,STYLE,0.0559392265193,REC_CATCH_EXCEPTION,17,2,1,0.0096921322691,0.00627137970353,0.000570125427594,1.0,0.148148148148,0.00407097659188,0.259713701431,0.300892035952,-0.703703703704,0.0110497237569,0.0766574585635,0.300892035952,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,0,40,505,11,12,92,1,13,0.765162721893,914,256,0.280087527352,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,MT_CORRECTNESS,0.0400552486188,IS2_INCONSISTENT_SYNC,17,2,0,0.0096921322691,0.00627137970353,0.0,0.0,0.0862068965517,0.00562680482419,0.166666666667,0.257093944048,-0.827586206897,0.000690607734807,0.0124309392265,0.257093944048,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
10004,org/apache/tomcat/jni/socket,org/apache/tomcat/jni/socket/AprSocketContext.java,1024,True,0,40,505,11,0,92,1,13,0.770710059172,914,256,0.280087527352,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,11,MT_CORRECTNESS,0.00276243093923,NN_NAKED_NOTIFY,14,2,1,0.0096921322691,0.00627137970353,0.000570125427594,1.0,0.25,0.0133928571429,0.166666666667,0.257093944048,-0.5,0.000690607734807,0.0124309392265,0.257093944048,1.0,1.0,16,6017,1024,10004,5,0.089552238806,0,1,4,6,0.0298507462687,1161,17,51,1229,1,1144,5,0.170971343514,6,1980,0,40,58,4,2078,1940,0.162338148039,555,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4541,17995,555,4541,close
