F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-byte[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-StringReader,F2-String,F2-Hashtable<String Integer>,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-setAccessible,F1-get,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F1-length,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-accessed,F9-options,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-uniqueId,F9-serviceqname,F9-membershipService,F9-message,F9-jarEntry,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/FilterMap.java,449,True,19,12,1072,1,8,485,6,58,0.8,120,59,0.491666666667,0.157894736842,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,8,BAD_PRACTICE,0.0108843537415,BIT_SIGNED_CHECK,19,3,5,0.0133111480865,0.00443704936217,0.00277315585136,-1.0,0.0,0.0,0.324427480916,0.625045053031,-1.0,0.0115646258503,0.0482993197279,0.625045053031,-0.75,-0.75,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00641025641026,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/FilterMap.java,449,True,19,12,1072,1,8,485,6,58,0.813636363636,120,59,0.491666666667,0.315789473684,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,8,BAD_PRACTICE,0.0108843537415,BIT_SIGNED_CHECK,19,3,5,0.0133111480865,0.00443704936217,0.00277315585136,-1.0,0.0,0.0,0.324427480916,0.625045053031,-1.0,0.0115646258503,0.0482993197279,0.625045053031,-0.75,-0.75,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00641025641026,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/FilterMap.java,449,True,19,12,1072,1,8,485,6,58,0.827272727273,120,59,0.491666666667,0.473684210526,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,8,BAD_PRACTICE,0.0108843537415,BIT_SIGNED_CHECK,19,3,5,0.0133111480865,0.00443704936217,0.00277315585136,-1.0,0.0,0.0,0.324427480916,0.625045053031,-1.0,0.0115646258503,0.0482993197279,0.625045053031,-0.75,-0.75,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00641025641026,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/FilterMap.java,449,True,19,12,1072,1,8,485,6,58,0.840909090909,120,59,0.491666666667,0.631578947368,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,8,BAD_PRACTICE,0.0108843537415,BIT_SIGNED_CHECK,19,3,5,0.0133111480865,0.00443704936217,0.00277315585136,-1.0,0.0,0.0,0.324427480916,0.625045053031,-1.0,0.0115646258503,0.0482993197279,0.625045053031,-0.75,-0.75,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00641025641026,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/FilterMap.java,449,True,19,12,1072,1,8,485,6,58,0.854545454545,120,59,0.491666666667,0.789473684211,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,8,BAD_PRACTICE,0.0108843537415,BIT_SIGNED_CHECK,19,3,5,0.0133111480865,0.00443704936217,0.00277315585136,-1.0,0.0,0.0,0.324427480916,0.625045053031,-1.0,0.0115646258503,0.0482993197279,0.625045053031,-0.75,-0.75,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00641025641026,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/FilterMap.java,449,True,8,12,1072,1,12,485,3,58,0.363636363636,120,59,0.491666666667,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,8,MALICIOUS_CODE,0.056462585034,EI_EXPOSE_REP,18,2,1,0.0133111480865,0.00443704936217,0.000554631170272,-1.0,0.204819277108,0.0125283339102,0.231578947368,0.160519172436,-0.590361445783,0.00272108843537,0.0421768707483,0.160519172436,-0.75,-0.75,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00641025641026,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/FilterMap.java,449,True,8,12,1072,1,12,485,3,58,0.568181818182,120,59,0.491666666667,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,8,MALICIOUS_CODE,0.056462585034,EI_EXPOSE_REP,18,2,1,0.0133111480865,0.00443704936217,0.000554631170272,-1.0,0.204819277108,0.0125283339102,0.231578947368,0.160519172436,-0.590361445783,0.00272108843537,0.0421768707483,0.160519172436,-0.75,-0.75,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00641025641026,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/FilterMap.java,449,True,11,12,1072,1,8,485,3,58,0.472727272727,120,59,0.491666666667,0.643939393939,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,8,BAD_PRACTICE,0.0197278911565,NM_CONFUSING,19,3,0,0.0133111480865,0.00443704936217,0.000277315585136,0.5,0.310344827586,0.00690422308312,0.324427480916,0.625045053031,-0.379310344828,0.0115646258503,0.0482993197279,0.625045053031,-0.75,-0.75,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00641025641026,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,close,close
7384,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/JspPropertyGroupDescriptorImpl.java,448,True,7,13,1072,1,12,485,2,58,0.337423312883,97,16,0.164948453608,0.571428571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,2,PERFORMANCE,0.00272108843537,DM_STRING_TOSTRING,20,3,1,0.0133111480865,0.00110926234054,0.000554631170272,1.0,1.0,0.0,0.714285714286,0.336177430726,1.0,0.0571428571429,0.0244897959184,0.336177430726,-0.75,1.0,1,2715,448,7384,3,0.0,6,1,2,10,0.0113256113256,3,3,0,6,0,0,0,0.0263157894737,0,4146,0,176,54,0,4376,3970,0.04579253355,2586,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7255,17995,224,4892,close,close
7384,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/JspPropertyGroupDescriptorImpl.java,448,True,7,13,1072,1,12,485,2,58,0.78527607362,97,16,0.164948453608,0.571428571429,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,2,PERFORMANCE,0.00272108843537,DM_STRING_TOSTRING,20,3,1,0.0133111480865,0.00110926234054,0.000554631170272,1.0,1.0,0.0,0.714285714286,0.336177430726,1.0,0.0571428571429,0.0244897959184,0.336177430726,-0.75,1.0,1,2715,448,7384,3,0.0,6,1,2,10,0.0113256113256,3,3,0,6,0,0,0,0.0263157894737,0,4146,0,176,54,0,4376,3970,0.04579253355,2586,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7255,17995,224,4892,close,close
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/SecurityCollection.java,449,True,3,20,1072,1,8,485,1,58,0.626829268293,172,141,0.81976744186,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3,MALICIOUS_CODE,0.056462585034,EI_EXPOSE_REP,18,2,1,0.0133111480865,0.00166389351082,0.000554631170272,-1.0,0.204819277108,0.0125283339102,0.231578947368,0.160519172436,-0.590361445783,0.00272108843537,0.0421768707483,0.160519172436,-0.75,-1.0,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.0042735042735,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/SecurityCollection.java,449,True,3,20,1072,1,8,485,1,58,0.656097560976,172,141,0.81976744186,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3,MALICIOUS_CODE,0.056462585034,EI_EXPOSE_REP,18,2,1,0.0133111480865,0.00166389351082,0.000554631170272,-1.0,0.204819277108,0.0125283339102,0.231578947368,0.160519172436,-0.590361445783,0.00272108843537,0.0421768707483,0.160519172436,-0.75,-1.0,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.0042735042735,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/SecurityCollection.java,449,True,3,20,1072,1,8,485,1,58,0.724390243902,172,141,0.81976744186,0.666666666667,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,3,MALICIOUS_CODE,0.056462585034,EI_EXPOSE_REP,18,2,1,0.0133111480865,0.00166389351082,0.000554631170272,-1.0,0.204819277108,0.0125283339102,0.231578947368,0.160519172436,-0.590361445783,0.00272108843537,0.0421768707483,0.160519172436,-0.75,-1.0,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.0042735042735,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
7401,org/apache/tomcat/util/descriptor/web,org/apache/tomcat/util/descriptor/web/SecurityConstraint.java,449,True,3,24,1072,1,8,485,1,58,0.4,434,203,0.467741935484,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,2,MALICIOUS_CODE,0.056462585034,EI_EXPOSE_REP,18,2,1,0.0133111480865,0.00110926234054,0.000554631170272,-1.0,0.204819277108,0.0125283339102,0.231578947368,0.160519172436,-0.590361445783,0.00272108843537,0.0421768707483,0.160519172436,-0.75,-1.0,1,2732,449,7401,3,0.0,6,1,2,10,0.0113256113256,0,1,0,1,0,-1,0,0.00403225806452,0,4146,0,176,54,0,4376,3970,0.04579253355,1380,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6048,17995,224,4892,open,open
