F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-/,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-String,F12-Comparator<Session>,F17-static,F17-final,F17-static-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-Thread,F2-NA,F2-ReentrantLock,F2-SimpleCharStream,F2-MBeanServer,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-close,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-get,F1-execute,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-displayName,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-attributes,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-channel,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-InputStream,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-AbstractReplicatedMap<K V>,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-class_name,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,12,19,1539,4,8,186,1,27,0.290043290043,428,155,0.36214953271,0.166666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,6,0.0229633679606,0.0120284308365,0.00328048113723,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,3,19,1539,4,8,186,1,27,0.209235209235,428,155,0.36214953271,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.0229633679606,0.0120284308365,0.000546746856206,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,3,19,1539,4,8,186,1,27,0.186147186147,428,155,0.36214953271,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.0229633679606,0.0120284308365,0.000546746856206,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,3,19,1539,4,8,186,1,27,0.232323232323,428,155,0.36214953271,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.0229633679606,0.0120284308365,0.000546746856206,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,3,19,1539,4,8,186,1,27,0.255411255411,428,155,0.36214953271,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,15,1,1,0.0229633679606,0.0120284308365,0.000546746856206,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,12,19,1539,4,12,186,1,27,0.294372294372,428,155,0.36214953271,0.416666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,6,0.0229633679606,0.0120284308365,0.00328048113723,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,12,19,1539,4,12,186,1,27,0.295815295815,428,155,0.36214953271,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,6,0.0229633679606,0.0120284308365,0.00328048113723,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,12,19,1539,4,12,186,1,27,0.300144300144,428,155,0.36214953271,0.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,6,0.0229633679606,0.0120284308365,0.00328048113723,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/StringCache.java,0,True,12,19,1539,4,12,186,1,27,0.301587301587,428,155,0.36214953271,0.833333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,22,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,20,3,6,0.0229633679606,0.0120284308365,0.00328048113723,-1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,17,12781,0,17995,2541,0.0813701546714,1570,1186,1355,5297,0.128133437168,49,49,557,655,49,0,49,0.0813701546714,655,2541,557,1186,1570,0,5297,1355,0.128133437168,2986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8374,17995,322,5709,open,open
7211,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/UDecoder.java,0,True,31,13,1539,2,8,186,8,27,0.906542056075,272,95,0.349264705882,0.967741935484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,3,I18N,0.0346666666667,DM_DEFAULT_ENCODING,19,1,1,0.0229633679606,0.00164024056862,0.000546746856206,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.002,0.0106666666667,0.0584959093235,-0.952380952381,-1.0,1,2190,0,7404,2541,0.0478379766762,1570,1186,1355,5297,0.128133437168,51,29,129,209,29,22,51,0.0478379766762,209,2541,129,1186,1570,22,5297,1355,0.128133437168,1823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7211,17995,322,5709,open,open
7211,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/UDecoder.java,0,True,24,13,1539,2,12,186,5,27,0.455607476636,272,95,0.349264705882,0.208333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,3,STYLE,0.048,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.0229633679606,0.00164024056862,0.00109349371241,-1.0,0.527777777778,0.00803962564715,0.318359375,0.338486486508,0.0555555555556,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,10,5549,0,10763,2541,0.0478379766762,1570,1186,1355,5297,0.128133437168,51,29,129,209,29,22,51,0.0478379766762,209,2541,129,1186,1570,22,5297,1355,0.128133437168,1823,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7211,17995,322,5709,open,open
7211,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/UDecoder.java,0,True,24,13,1539,2,11,186,5,27,0.448598130841,272,95,0.349264705882,0.581944444444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,3,STYLE,0.014,SF_SWITCH_NO_DEFAULT,19,2,2,0.0229633679606,0.00164024056862,0.00109349371241,-1.0,0.190476190476,0.0049740326238,0.318359375,0.338486486508,-0.619047619048,0.0146666666667,0.0946666666667,0.338486486508,-0.952380952381,-1.0,19,12781,0,17995,2541,0.0478379766762,1570,1186,1355,5297,0.128133437168,51,29,129,209,29,22,51,0.0478379766762,209,2541,129,1186,1570,22,5297,1355,0.128133437168,1823,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7211,17995,322,5709,open,open
17995,org/apache/tomcat/util/buf,org/apache/tomcat/util/buf/UEncoder.java,0,True,0,5,1539,2,4,186,1,27,0.290540540541,87,45,0.51724137931,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,1,PERFORMANCE,0.006,SS_SHOULD_BE_STATIC,18,2,0,0.0229633679606,0.000546746856206,0.0,0.0,0.555555555556,0.0176366843034,0.64375,0.288388690458,0.111111111111,0.05,0.0193333333333,0.288388690458,-0.952380952381,1.0,5,5201,0,10415,2541,0.0454863637221,1570,1186,1355,5297,0.128133437168,56,73,94,223,73,-17,56,0.0454863637221,223,2541,94,1186,1570,-17,5297,1355,0.128133437168,2834,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8222,17995,322,5709,close,close
