F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-byte[],F16-int,F16-MimePartDataSource,F16-boolean,F16-Comparable<Date>,F16-GSSCredential,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-org.apache.catalina.startup.FailedContext,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-getBytes,F1-longValue,F1-get,F1-append,F1-getConnection,F1-equals,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
17882,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioEndpoint.java,3205,True,0,42,1074,10,0,578,1,130,0.68054763263,1248,288,0.230769230769,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,16,STYLE,0.012543554007,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,3,0.0546056260342,0.00882515168229,0.00165471594043,-0.333333333333,0.0555555555556,0.00174897119342,0.238095238095,0.212761411423,-0.888888888889,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,0.0,249,12650,2316,16004,1259,0.127307333779,226,841,418,2326,0.0885388663382,1573,2045,2972,6590,196,-472,114,0.168423921012,327,10372,17,6207,6886,-82,23465,4165,0.103034572054,95,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,3448,17995,44,3397,close
17882,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioEndpoint.java,3205,True,0,42,1074,10,0,578,1,130,0.537934968625,1248,288,0.230769230769,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,16,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,20,3,1,0.0546056260342,0.00882515168229,0.000551571980143,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,0.0,152,7296,1245,10650,1259,0.127307333779,226,841,418,2326,0.0885388663382,1573,2045,2972,6590,196,-472,114,0.168423921012,327,10372,17,6207,6886,-82,23465,4165,0.103034572054,95,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,3448,17995,44,3397,open
17882,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioEndpoint.java,3205,True,0,42,1074,10,0,578,1,130,0.450085567598,1248,288,0.230769230769,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,16,BAD_PRACTICE,0.0390243902439,DE_MIGHT_IGNORE,19,3,3,0.0546056260342,0.00882515168229,0.00165471594043,0.333333333333,0.446428571429,0.00797193877551,0.307692307692,0.616315175973,-0.107142857143,0.011149825784,0.0466898954704,0.616315175973,-0.272727272727,0.0,303,13876,2910,17230,1259,0.127307333779,226,841,418,2326,0.0885388663382,1573,2045,2972,6590,196,-472,114,0.168423921012,327,10372,17,6207,6886,-82,23465,4165,0.103034572054,95,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,3448,17995,44,3397,close
17882,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioEndpoint.java,3205,True,0,42,1074,10,0,578,1,130,0.948659440958,1248,288,0.230769230769,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,16,STYLE,0.0278745644599,DLS_DEAD_LOCAL_STORE,20,3,3,0.0546056260342,0.00882515168229,0.00165471594043,0.333333333333,0.125,0.00364583333333,0.238095238095,0.212761411423,-0.75,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,0.0,203,9735,1656,13089,1259,0.127307333779,226,841,418,2326,0.0885388663382,1573,2045,2972,6590,196,-472,114,0.168423921012,327,10372,17,6207,6886,-82,23465,4165,0.103034572054,95,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,3448,17995,44,3397,open
17882,org/apache/tomcat/util/net,org/apache/tomcat/util/net/NioEndpoint.java,3205,True,0,42,1074,10,0,578,1,130,0.977181973759,1248,288,0.230769230769,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,16,STYLE,0.0501742160279,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,3,0.0546056260342,0.00882515168229,0.00165471594043,0.333333333333,0.472222222222,0.00830761316872,0.238095238095,0.212761411423,-0.0555555555556,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,0.0,123,5646,874,9000,1259,0.127307333779,226,841,418,2326,0.0885388663382,1573,2045,2972,6590,196,-472,114,0.168423921012,327,10372,17,6207,6886,-82,23465,4165,0.103034572054,95,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3448,17995,44,3397,close
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNio2Channel.java,386,True,53,22,1074,18,0,578,11,130,0.853413654618,778,165,0.212082262211,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,20,3,2,0.0546056260342,0.00330943188086,0.00110314396029,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,-0.666666666667,28,2509,386,5863,1259,0.185910781382,226,841,418,2326,0.0885388663382,932,117,89,1138,19,815,4,0.136806444582,32,10372,9,6207,6886,-15,23465,4165,0.103034572054,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3527,17995,44,3397,open
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNio2Channel.java,386,True,38,22,1074,18,0,578,9,130,0.970883534137,778,165,0.212082262211,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,20,3,2,0.0546056260342,0.00330943188086,0.00110314396029,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,-0.666666666667,28,2509,386,5863,1259,0.185910781382,226,841,418,2326,0.0885388663382,932,117,89,1138,19,815,4,0.136806444582,32,10372,9,6207,6886,-15,23465,4165,0.103034572054,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3527,17995,44,3397,open
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNio2Channel.java,386,True,90,22,1074,18,8,578,24,130,0.291164658635,778,165,0.212082262211,0.988888888889,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,STYLE,0.00627177700348,UC_USELESS_CONDITION,14,1,1,0.0546056260342,0.00330943188086,0.000551571980143,-1.0,0.888888888889,0.00329218106996,0.238095238095,0.212761411423,0.777777777778,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,-0.666666666667,28,2509,386,5863,1259,0.185910781382,226,841,418,2326,0.0885388663382,932,117,89,1138,19,815,4,0.136806444582,32,10372,9,6207,6886,-15,23465,4165,0.103034572054,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3527,17995,44,3397,open
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNio2Channel.java,386,True,0,22,1074,18,0,578,1,130,0.919678714859,778,165,0.212082262211,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,20,3,2,0.0546056260342,0.00330943188086,0.00110314396029,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,-0.666666666667,28,2509,386,5863,1259,0.185910781382,226,841,418,2326,0.0885388663382,932,117,89,1138,19,815,4,0.136806444582,32,10372,9,6207,6886,-15,23465,4165,0.103034572054,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3527,17995,44,3397,open
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNio2Channel.java,386,True,0,22,1074,18,11,578,1,130,0.869477911647,778,165,0.212082262211,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,PERFORMANCE,0.00975609756098,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.0546056260342,0.00330943188086,0.0,0.0,0.357142857143,0.0143494897959,0.623595505618,0.342618198932,-0.285714285714,0.0599303135889,0.0209059233449,0.342618198932,-0.272727272727,-0.666666666667,28,2509,386,5863,1259,0.185910781382,226,841,418,2326,0.0885388663382,932,117,89,1138,19,815,4,0.136806444582,32,10372,9,6207,6886,-15,23465,4165,0.103034572054,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3527,17995,44,3397,close
5863,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNio2Channel.java,386,True,0,22,1074,18,0,578,1,130,0.761044176707,778,165,0.212082262211,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,6,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,20,3,2,0.0546056260342,0.00330943188086,0.00110314396029,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,-0.666666666667,28,2509,386,5863,1259,0.185910781382,226,841,418,2326,0.0885388663382,932,117,89,1138,19,815,4,0.136806444582,32,10372,9,6207,6886,-15,23465,4165,0.103034572054,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3527,17995,44,3397,open
17816,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNioChannel.java,3161,True,60,22,1074,3,0,578,13,130,0.457809694794,324,179,0.552469135802,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,5,BAD_PRACTICE,0.0390243902439,DE_MIGHT_IGNORE,14,1,2,0.0546056260342,0.00275785990072,0.00110314396029,-1.0,0.446428571429,0.00797193877551,0.307692307692,0.616315175973,-0.107142857143,0.011149825784,0.0466898954704,0.616315175973,-0.272727272727,0.2,19,8653,1491,12007,1259,0.0434748178651,226,841,418,2326,0.0885388663382,492,128,2,622,8,364,0,0.113887277927,8,10372,0,6207,6886,-8,23465,4165,0.103034572054,536,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3889,17995,44,3397,open
17816,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNioChannel.java,3161,True,60,22,1074,3,0,578,13,130,0.457809694794,324,179,0.552469135802,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,5,BAD_PRACTICE,0.0390243902439,DE_MIGHT_IGNORE,19,3,2,0.0546056260342,0.00275785990072,0.00110314396029,-1.0,0.446428571429,0.00797193877551,0.307692307692,0.616315175973,-0.107142857143,0.011149825784,0.0466898954704,0.616315175973,-0.272727272727,0.2,19,8653,1491,12007,1259,0.0434748178651,226,841,418,2326,0.0885388663382,492,128,2,622,8,364,0,0.113887277927,8,10372,0,6207,6886,-8,23465,4165,0.103034572054,536,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3889,17995,44,3397,open
17816,org/apache/tomcat/util/net,org/apache/tomcat/util/net/SecureNioChannel.java,3161,True,56,22,1074,3,8,578,18,130,0.362657091562,324,179,0.552469135802,0.982142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,5,STYLE,0.00627177700348,UC_USELESS_CONDITION,14,1,1,0.0546056260342,0.00275785990072,0.000551571980143,1.0,0.888888888889,0.00329218106996,0.238095238095,0.212761411423,0.777777777778,0.012543554007,0.0696864111498,0.212761411423,-0.272727272727,0.2,24,8695,1495,12049,1259,0.0434748178651,226,841,418,2326,0.0885388663382,492,128,2,622,8,364,0,0.113887277927,8,10372,0,6207,6886,-8,23465,4165,0.103034572054,536,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3889,17995,44,3397,close
