F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-SocketState,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-Response[],F3-NA,F3-Session,F3-Integer,F3-Class,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-Future<Integer>,F12-NA,F12-boolean,F12-A,F12-byte[],F12-Comparator<Session>,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-ByteBuffer[],F12-StringManager,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Set<URL>,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.EOFException,F6-java.io.FileInputStream,F6-org.apache.catalina.authenticator.jaspic.provider.TomcatAuthConfig,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.util.net.TLSClientHelloExtractor,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-longValue,F1-get,F1-execute,F1-append,F1-equals,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.IOException,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-serverAuthConfig,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-StatementEntry,F8-TomcatAuthConfigProvider,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-length,F11-NA,F11-comparator,F11-submittedCount,F11-integer,F11-offset,F11-hasHashCode,F11-attachment,F11-buffers,F11-INSTANCE,F11-type,F11-fnmap,F11-serialVersionUID,F11-sm,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
5238,org/apache/tomcat/buildutil,org/apache/tomcat/buildutil/SignCode.java,370,True,43,16,0,1,0,23,6,5,0.531969309463,268,46,0.171641791045,1.0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,STYLE,0.0124913254684,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00113895216401,0.000569476082005,0.000569476082005,-1.0,0.5,0.00806451612903,0.207818930041,0.219113214619,0.0,0.0117973629424,0.0603747397641,0.219113214619,-1.0,-1.0,2,1890,264,4616,0,0.0,0,0,0,0,0.0,489,25,6,520,0,464,0,0.404024255313,0,519,0,43,26,0,588,476,0.227632769312,1886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4611,17995,1426,4151,open,open
17011,org/apache/tomcat/buildutil,org/apache/tomcat/buildutil/Txt2Html.java,2941,True,27,4,0,1,0,23,5,5,0.697802197802,99,63,0.636363636364,1.0,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,STYLE,0.0124913254684,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00113895216401,0.000569476082005,0.000569476082005,-1.0,0.5,0.00806451612903,0.207818930041,0.219113214619,0.0,0.0117973629424,0.0603747397641,0.219113214619,-1.0,-1.0,9,14285,2941,17011,0,0.0,0,0,0,0,0.0,25,12,20,57,0,13,0,0.187438867439,0,519,0,43,26,0,588,476,0.227632769312,4051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6777,17995,1426,4151,open,open
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/BasicDataSource.java,417,True,11,129,3987,3,0,1029,2,33,0.927001244297,1016,1170,1.15157480315,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,BAD_PRACTICE,0.0381679389313,DE_MIGHT_IGNORE,19,3,1,0.0227790432802,0.00170842824601,0.000569476082005,1.0,0.418181818182,0.00695159386068,0.2156133829,0.523015664066,-0.163636363636,0.00971547536433,0.030534351145,0.523015664066,-0.15,1.0,4,2799,417,5525,541,0.506925207756,9,64,477,614,0.0371756888242,2154,48,3,2205,46,2106,134,0.469978555615,183,5917,3,126,10,88,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,close,close
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/BasicDataSource.java,417,True,29,129,3987,3,0,1029,4,33,0.826213189548,1016,1170,1.15157480315,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,BAD_PRACTICE,0.0381679389313,DE_MIGHT_IGNORE,19,3,1,0.0227790432802,0.00170842824601,0.000569476082005,1.0,0.418181818182,0.00695159386068,0.2156133829,0.523015664066,-0.163636363636,0.00971547536433,0.030534351145,0.523015664066,-0.15,1.0,4,2799,417,5525,541,0.506925207756,9,64,477,614,0.0371756888242,2154,48,3,2205,46,2106,134,0.469978555615,183,5917,3,126,10,88,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,close,close
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/BasicDataSource.java,417,True,60,129,3987,3,0,1029,15,33,0.893405226047,1016,1170,1.15157480315,1.0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,STYLE,0.0562109646079,REC_CATCH_EXCEPTION,20,3,1,0.0227790432802,0.00170842824601,0.000569476082005,1.0,0.148148148148,0.00407097659188,0.207818930041,0.219113214619,-0.703703703704,0.0117973629424,0.0603747397641,0.219113214619,-0.15,1.0,4,2799,417,5525,541,0.506925207756,9,64,477,614,0.0371756888242,2154,48,3,2205,46,2106,134,0.469978555615,183,5917,3,126,10,88,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,close,close
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/BasicDataSourceFactory.java,417,True,26,5,3987,1,0,1029,8,33,0.47191011236,440,110,0.25,1.0,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,PERFORMANCE,0.00763358778626,WMI_WRONG_MAP_ITERATOR,18,2,1,0.0227790432802,0.000569476082005,0.000569476082005,-1.0,0.909090909091,0.0051652892562,0.565934065934,0.343446458591,0.818181818182,0.0624566273421,0.00971547536433,0.343446458591,-0.15,-1.0,0,318,33,3044,541,0.246105919003,9,64,477,614,0.0371756888242,147,37,3,187,8,110,147,0.181052959502,158,5917,3,126,10,139,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,open,open
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/DelegatingCallableStatement.java,417,True,10,114,3987,1,0,1029,1,33,0.158567774936,620,42,0.0677419354839,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,STYLE,0.0388619014573,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,2,0.0227790432802,0.00113895216401,0.00113895216401,1.0,0.196428571429,0.00509175444371,0.207818930041,0.219113214619,-0.607142857143,0.0117973629424,0.0603747397641,0.219113214619,-0.15,1.0,1,2799,417,5525,541,0.0,9,64,477,614,0.0371756888242,0,1,0,1,0,-1,0,0.0135135135135,0,5917,0,126,10,0,6053,5791,0.0527903911641,2793,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5518,17995,319,3044,close,close
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/DelegatingCallableStatement.java,417,True,10,114,3987,1,0,1029,1,33,0.424552429668,620,42,0.0677419354839,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,STYLE,0.0388619014573,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,2,0.0227790432802,0.00113895216401,0.00113895216401,1.0,0.196428571429,0.00509175444371,0.207818930041,0.219113214619,-0.607142857143,0.0117973629424,0.0603747397641,0.219113214619,-0.15,1.0,1,2799,417,5525,541,0.0,9,64,477,614,0.0371756888242,0,1,0,1,0,-1,0,0.0135135135135,0,5917,0,126,10,0,6053,5791,0.0527903911641,2793,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5518,17995,319,3044,close,close
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/DelegatingConnection.java,417,True,14,75,3987,1,0,1029,3,33,0.583495145631,795,122,0.153459119497,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,BAD_PRACTICE,0.0381679389313,DE_MIGHT_IGNORE,19,3,1,0.0227790432802,0.00455580865604,0.000569476082005,1.0,0.418181818182,0.00695159386068,0.2156133829,0.523015664066,-0.163636363636,0.00971547536433,0.030534351145,0.523015664066,-0.15,-0.75,3,2799,417,5525,541,0.0028901734104,9,64,477,614,0.0371756888242,1,2,0,3,1,-1,1,0.00725904019357,2,5917,0,126,10,0,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,close,close
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/DelegatingConnection.java,417,True,12,75,3987,1,12,1029,1,33,0.285436893204,795,122,0.153459119497,0.833333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,CORRECTNESS,0.000693962526024,NP_NONNULL_RETURN_VIOLATION,6,1,7,0.0227790432802,0.00455580865604,0.00398633257403,-1.0,0.0,0.0,0.217391304348,0.196151018694,-1.0,0.00138792505205,0.00208188757807,0.196151018694,-0.15,-0.75,3,2799,417,5525,541,0.0028901734104,9,64,477,614,0.0371756888242,1,2,0,3,1,-1,1,0.00725904019357,2,5917,0,126,10,0,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,open,open
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/DelegatingConnection.java,417,True,12,75,3987,1,0,1029,1,33,0.279611650485,795,122,0.153459119497,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,SECURITY,0.0229007633588,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,7,0.0227790432802,0.00455580865604,0.00398633257403,-1.0,0.030303030303,0.00979491888583,0.04,0.000335223290418,-0.939393939394,0.000693962526024,0.000693962526024,0.000335223290418,-0.15,-0.75,3,2799,417,5525,541,0.0028901734104,9,64,477,614,0.0371756888242,1,2,0,3,1,-1,1,0.00725904019357,2,5917,0,126,10,0,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,open,open
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/DelegatingConnection.java,417,True,12,75,3987,1,0,1029,1,33,0.749514563107,795,122,0.153459119497,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,SECURITY,0.0229007633588,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,7,0.0227790432802,0.00455580865604,0.00398633257403,-1.0,0.030303030303,0.00979491888583,0.04,0.000335223290418,-0.939393939394,0.000693962526024,0.000693962526024,0.000335223290418,-0.15,-0.75,3,2799,417,5525,541,0.0028901734104,9,64,477,614,0.0371756888242,1,2,0,3,1,-1,1,0.00725904019357,2,5917,0,126,10,0,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,open,open
5525,org/apache/tomcat/dbcp/dbcp2,org/apache/tomcat/dbcp/dbcp2/DelegatingConnection.java,417,True,12,75,3987,1,0,1029,1,33,0.296116504854,795,122,0.153459119497,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,SECURITY,0.0229007633588,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,15,3,7,0.0227790432802,0.00455580865604,0.00398633257403,-1.0,0.030303030303,0.00979491888583,0.04,0.000335223290418,-0.939393939394,0.000693962526024,0.000693962526024,0.000335223290418,-0.15,-0.75,3,2799,417,5525,541,0.0028901734104,9,64,477,614,0.0371756888242,1,2,0,3,1,-1,1,0.00725904019357,2,5917,0,126,10,0,6053,5791,0.0527903911641,319,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3044,17995,319,3044,open,open
